"","GO.ID","term","definition","condition.genes_frequency","condition.pvalue","condition.-log10_pvalue","condition.Significant_genes","condition.Significant_genes_symbol"
"178","GO:0048736","appendage development","The process whose specific outcome is the progression of an appendage over time, from its formation to the mature structure. An appendage is an organ or part that is attached to the trunk of an organism, such as a limb or a branch.","3.371% (6/178)",2.746298e-05,4.56,"ENSG00000070193;ENSG00000106571;ENSG00000144218;ENSG00000145730;ENSG00000147655;ENSG00000169071","FGF10;GLI3;AFF3;PAM;RSPO2;ROR2"
"179","GO:0048806","genitalia development","The process whose specific outcome is the progression of the genitalia over time, from its formation to the mature structure.","4.545% (2/44)",0.00953023,2.02,"ENSG00000070193;ENSG00000169071","FGF10;ROR2"
"180","GO:0048812","neuron projection morphogenesis","The process in which the anatomical structures of a neuron projection are generated and organized. A neuron projection is any process extending from a neural cell, such as axons or dendrites.","1.682% (11/654)",8.444791e-06,5.07,"ENSG00000106571;ENSG00000129682;ENSG00000140937;ENSG00000153707;ENSG00000156299;ENSG00000158321;ENSG00000169760;ENSG00000169855;ENSG00000184349;ENSG00000188517;ENSG00000198947","GLI3;FGF13;CDH11;PTPRD;TIAM1;AUTS2;NLGN1;ROBO1;EFNA5;COL25A1;DMD"
"181","GO:0048839","inner ear development","The process whose specific outcome is the progression of the inner ear over time, from its formation to the mature structure.","2.094% (4/191)",0.003798937,2.42,"ENSG00000070193;ENSG00000106571;ENSG00000150275;ENSG00000169071","FGF10;GLI3;PCDH15;ROR2"
"182","GO:0048856","anatomical structure development","The biological process whose specific outcome is the progression of an anatomical structure from an initial condition to its mature state. This process begins with the formation of the structure and ends with the mature structure, whatever form that may be including its natural destruction. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome.","0.634% (35/5518)",2.615738e-06,5.58,"ENSG00000048052;ENSG00000070193;ENSG00000102466;ENSG00000106571;ENSG00000113448;ENSG00000129682;ENSG00000134532;ENSG00000140262;ENSG00000140937;ENSG00000144218;ENSG00000144724;ENSG00000145681;ENSG00000145730;ENSG00000146247;ENSG00000147655;ENSG00000149948;ENSG00000150275;ENSG00000153317;ENSG00000153707;ENSG00000154162;ENSG00000156299;ENSG00000158321;ENSG00000164741;ENSG00000166250;ENSG00000169071;ENSG00000169760;ENSG00000169855;ENSG00000183098;ENSG00000184349;ENSG00000187079;ENSG00000188517;ENSG00000196628;ENSG00000198947;ENSG00000204406;ENSG00000233608","HDAC9;FGF10;FGF14;GLI3;PDE4D;FGF13;SOX5;TCF12;CDH11;AFF3;PTPRG;HAPLN1;PAM;PHIP;RSPO2;HMGA2;PCDH15;ASAP1;PTPRD;CDH12;TIAM1;AUTS2;DLC1;CLMP;ROR2;NLGN1;ROBO1;GPC6;EFNA5;TEAD1;COL25A1;TCF4;DMD;MBD5;TWIST2"
"183","GO:0048858","cell projection morphogenesis","The process in which the anatomical structures of a cell projection are generated and organized.","1.637% (11/672)",1.091152e-05,4.96,"ENSG00000106571;ENSG00000129682;ENSG00000140937;ENSG00000153707;ENSG00000156299;ENSG00000158321;ENSG00000169760;ENSG00000169855;ENSG00000184349;ENSG00000188517;ENSG00000198947","GLI3;FGF13;CDH11;PTPRD;TIAM1;AUTS2;NLGN1;ROBO1;EFNA5;COL25A1;DMD"
"184","GO:0048869","cellular developmental process","A biological process whose specific outcome is the progression of a cell over time from an initial condition to a later condition.","0.609% (24/3943)",0.0009082624,3.04,"ENSG00000048052;ENSG00000070193;ENSG00000106571;ENSG00000113448;ENSG00000129682;ENSG00000134532;ENSG00000140262;ENSG00000140937;ENSG00000144724;ENSG00000147655;ENSG00000149948;ENSG00000150275;ENSG00000153317;ENSG00000153707;ENSG00000156299;ENSG00000158321;ENSG00000169071;ENSG00000169760;ENSG00000169855;ENSG00000184349;ENSG00000188517;ENSG00000196628;ENSG00000198947;ENSG00000233608","HDAC9;FGF10;GLI3;PDE4D;FGF13;SOX5;TCF12;CDH11;PTPRG;RSPO2;HMGA2;PCDH15;ASAP1;PTPRD;TIAM1;AUTS2;ROR2;NLGN1;ROBO1;EFNA5;COL25A1;TCF4;DMD;TWIST2"
"185","GO:0048870","cell motility","Any process involved in the controlled self-propelled movement of a cell that results in translocation of the cell from one place to another.","0.962% (15/1560)",0.0001223205,3.91,"ENSG00000048052;ENSG00000064042;ENSG00000070193;ENSG00000106571;ENSG00000113448;ENSG00000129682;ENSG00000144724;ENSG00000156299;ENSG00000158321;ENSG00000164741;ENSG00000169071;ENSG00000169855;ENSG00000179399;ENSG00000183098;ENSG00000233608","HDAC9;LIMCH1;FGF10;GLI3;PDE4D;FGF13;PTPRG;TIAM1;AUTS2;DLC1;ROR2;ROBO1;GPC5;GPC6;TWIST2"
"186","GO:0050767","regulation of neurogenesis","Any process that modulates the frequency, rate or extent of neurogenesis, the generation of cells in the nervous system.","1.685% (6/356)",0.001167313,2.93,"ENSG00000106571;ENSG00000129682;ENSG00000153707;ENSG00000156299;ENSG00000169855;ENSG00000184349","GLI3;FGF13;PTPRD;TIAM1;ROBO1;EFNA5"
"187","GO:0050769","positive regulation of neurogenesis","Any process that activates or increases the frequency, rate or extent of neurogenesis, the generation of cells within the nervous system.","2.242% (5/223)",0.0008787106,3.06,"ENSG00000106571;ENSG00000153707;ENSG00000156299;ENSG00000169855;ENSG00000184349","GLI3;PTPRD;TIAM1;ROBO1;EFNA5"
"188","GO:0050770","regulation of axonogenesis","Any process that modulates the frequency, rate or extent of axonogenesis, the generation of an axon, the long process of a neuron.","2.454% (4/163)",0.002146445,2.67,"ENSG00000129682;ENSG00000156299;ENSG00000169855;ENSG00000184349","FGF13;TIAM1;ROBO1;EFNA5"
"189","GO:0050772","positive regulation of axonogenesis","Any process that activates or increases the frequency, rate or extent of axonogenesis.","3.529% (3/85)",0.00289032,2.54,"ENSG00000156299;ENSG00000169855;ENSG00000184349","TIAM1;ROBO1;EFNA5"
"190","GO:0050775","positive regulation of dendrite morphogenesis","Any process that activates or increases the frequency, rate or extent of dendrite morphogenesis.","5.405% (2/37)",0.006810322,2.17,"ENSG00000153707;ENSG00000156299","PTPRD;TIAM1"
"191","GO:0050793","regulation of developmental process","Any process that modulates the frequency, rate or extent of development, the biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult).","0.93% (22/2366)",2.377981e-06,5.62,"ENSG00000048052;ENSG00000070193;ENSG00000106571;ENSG00000129682;ENSG00000134532;ENSG00000140262;ENSG00000146247;ENSG00000147655;ENSG00000149948;ENSG00000153317;ENSG00000153707;ENSG00000156299;ENSG00000164741;ENSG00000169071;ENSG00000169760;ENSG00000169855;ENSG00000183098;ENSG00000184349;ENSG00000196628;ENSG00000198947;ENSG00000204406;ENSG00000233608","HDAC9;FGF10;GLI3;FGF13;SOX5;TCF12;PHIP;RSPO2;HMGA2;ASAP1;PTPRD;TIAM1;DLC1;ROR2;NLGN1;ROBO1;GPC6;EFNA5;TCF4;DMD;MBD5;TWIST2"
"192","GO:0050803","regulation of synapse structure or activity","Any process that modulates the physical form or the activity of a synapse, the junction between a neuron and a target (neuron, muscle, or secretory cell).","2.262% (5/221)",0.000843891,3.07,"ENSG00000153707;ENSG00000156299;ENSG00000169760;ENSG00000183098;ENSG00000184349","PTPRD;TIAM1;NLGN1;GPC6;EFNA5"
"193","GO:0050807","regulation of synapse organization","Any process that modulates the physical form of a synapse, the junction between a neuron and a target (neuron, muscle, or secretory cell).","2.381% (5/210)",0.0006704729,3.17,"ENSG00000153707;ENSG00000156299;ENSG00000169760;ENSG00000183098;ENSG00000184349","PTPRD;TIAM1;NLGN1;GPC6;EFNA5"
"194","GO:0050808","synapse organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a synapse, the junction between a neuron and a target (neuron, muscle, or secretory cell).","1.655% (7/423)",0.0004924491,3.31,"ENSG00000129682;ENSG00000150672;ENSG00000153707;ENSG00000156299;ENSG00000169760;ENSG00000183098;ENSG00000184349","FGF13;DLG2;PTPRD;TIAM1;NLGN1;GPC6;EFNA5"
"195","GO:0051049","regulation of transport","Any process that modulates the frequency, rate or extent of the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.","0.785% (13/1656)",0.002596683,2.59,"ENSG00000070193;ENSG00000102466;ENSG00000106571;ENSG00000113448;ENSG00000129682;ENSG00000145730;ENSG00000150672;ENSG00000151474;ENSG00000156299;ENSG00000169760;ENSG00000184349;ENSG00000185774;ENSG00000198947","FGF10;FGF14;GLI3;PDE4D;FGF13;PAM;DLG2;FRMD4A;TIAM1;NLGN1;EFNA5;KCNIP4;DMD"
"196","GO:0051056","regulation of small GTPase mediated signal transduction","Any process that modulates the frequency, rate or extent of small GTPase mediated signal transduction.","1.567% (5/319)",0.004193891,2.38,"ENSG00000070193;ENSG00000156299;ENSG00000158321;ENSG00000164741;ENSG00000169855","FGF10;TIAM1;AUTS2;DLC1;ROBO1"
"197","GO:0051057","positive regulation of small GTPase mediated signal transduction","Any process that activates or increases the frequency, rate or extent of small GTPase mediated signal transduction.","3.75% (3/80)",0.002432668,2.61,"ENSG00000070193;ENSG00000158321;ENSG00000169855","FGF10;AUTS2;ROBO1"
"198","GO:0051093","negative regulation of developmental process","Any process that stops, prevents or reduces the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult).","1.297% (11/848)",9.252002e-05,4.03,"ENSG00000070193;ENSG00000106571;ENSG00000129682;ENSG00000147655;ENSG00000149948;ENSG00000153317;ENSG00000169760;ENSG00000184349;ENSG00000196628;ENSG00000198947;ENSG00000233608","FGF10;GLI3;FGF13;RSPO2;HMGA2;ASAP1;NLGN1;EFNA5;TCF4;DMD;TWIST2"
"199","GO:0051094","positive regulation of developmental process","Any process that activates or increases the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult).","1.062% (13/1224)",0.000146749,3.83,"ENSG00000070193;ENSG00000106571;ENSG00000134532;ENSG00000140262;ENSG00000149948;ENSG00000153707;ENSG00000156299;ENSG00000169071;ENSG00000169760;ENSG00000169855;ENSG00000184349;ENSG00000196628;ENSG00000198947","FGF10;GLI3;SOX5;TCF12;HMGA2;PTPRD;TIAM1;ROR2;NLGN1;ROBO1;EFNA5;TCF4;DMD"
"200","GO:0051128","regulation of cellular component organization","Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope.","0.699% (16/2288)",0.002479391,2.61,"ENSG00000064042;ENSG00000129682;ENSG00000144724;ENSG00000145730;ENSG00000146247;ENSG00000153317;ENSG00000153707;ENSG00000156299;ENSG00000158321;ENSG00000164741;ENSG00000169071;ENSG00000169760;ENSG00000169855;ENSG00000183098;ENSG00000184349;ENSG00000198947","LIMCH1;FGF13;PTPRG;PAM;PHIP;ASAP1;PTPRD;TIAM1;AUTS2;DLC1;ROR2;NLGN1;ROBO1;GPC6;EFNA5;DMD"
"201","GO:0051130","positive regulation of cellular component organization","Any process that activates or increases the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope.","0.987% (11/1115)",0.0009761724,3.01,"ENSG00000064042;ENSG00000146247;ENSG00000153317;ENSG00000153707;ENSG00000156299;ENSG00000158321;ENSG00000169071;ENSG00000169760;ENSG00000169855;ENSG00000184349;ENSG00000198947","LIMCH1;PHIP;ASAP1;PTPRD;TIAM1;AUTS2;ROR2;NLGN1;ROBO1;EFNA5;DMD"
"202","GO:0051173","positive regulation of nitrogen compound metabolic process","Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving nitrogen or nitrogenous compounds.","0.62% (18/2904)",0.004720635,2.33,"ENSG00000064042;ENSG00000070193;ENSG00000078295;ENSG00000106571;ENSG00000118922;ENSG00000129682;ENSG00000134532;ENSG00000140262;ENSG00000146247;ENSG00000149948;ENSG00000156299;ENSG00000158321;ENSG00000164741;ENSG00000169071;ENSG00000169855;ENSG00000184349;ENSG00000187079;ENSG00000196628","LIMCH1;FGF10;ADCY2;GLI3;KLF12;FGF13;SOX5;TCF12;PHIP;HMGA2;TIAM1;AUTS2;DLC1;ROR2;ROBO1;EFNA5;TEAD1;TCF4"
"203","GO:0051174","regulation of phosphorus metabolic process","Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving phosphorus or compounds containing phosphorus.","0.927% (14/1510)",0.0003221448,3.49,"ENSG00000064042;ENSG00000070193;ENSG00000078295;ENSG00000113448;ENSG00000129682;ENSG00000146247;ENSG00000149948;ENSG00000150672;ENSG00000156299;ENSG00000164741;ENSG00000169071;ENSG00000169855;ENSG00000184349;ENSG00000198947","LIMCH1;FGF10;ADCY2;PDE4D;FGF13;PHIP;HMGA2;DLG2;TIAM1;DLC1;ROR2;ROBO1;EFNA5;DMD"
"204","GO:0051216","cartilage development","The process whose specific outcome is the progression of a cartilage element over time, from its formation to the mature structure. Cartilage elements are skeletal elements that consist of connective tissue dominated by extracellular matrix containing collagen type II and large amounts of proteoglycan, particularly chondroitin sulfate.","2.604% (5/192)",0.0004461417,3.35,"ENSG00000106571;ENSG00000134532;ENSG00000147655;ENSG00000149948;ENSG00000169071","GLI3;SOX5;RSPO2;HMGA2;ROR2"
"205","GO:0051239","regulation of multicellular organismal process","Any process that modulates the frequency, rate or extent of a multicellular organismal process, the processes pertinent to the function of a multicellular organism above the cellular level; includes the integrated processes of tissues and organs.","0.749% (19/2537)",0.0003318197,3.48,"ENSG00000048052;ENSG00000070193;ENSG00000106571;ENSG00000113448;ENSG00000129682;ENSG00000134532;ENSG00000144724;ENSG00000147655;ENSG00000149948;ENSG00000153707;ENSG00000156299;ENSG00000169071;ENSG00000169760;ENSG00000169855;ENSG00000184349;ENSG00000185774;ENSG00000196628;ENSG00000198947;ENSG00000204406","HDAC9;FGF10;GLI3;PDE4D;FGF13;SOX5;PTPRG;RSPO2;HMGA2;PTPRD;TIAM1;ROR2;NLGN1;ROBO1;EFNA5;KCNIP4;TCF4;DMD;MBD5"
"206","GO:0051240","positive regulation of multicellular organismal process","Any process that activates or increases the frequency, rate or extent of an organismal process, any of the processes pertinent to the function of an organism above the cellular level; includes the integrated processes of tissues and organs.","0.831% (11/1323)",0.003814172,2.42,"ENSG00000070193;ENSG00000106571;ENSG00000113448;ENSG00000134532;ENSG00000149948;ENSG00000153707;ENSG00000156299;ENSG00000169071;ENSG00000169760;ENSG00000169855;ENSG00000184349","FGF10;GLI3;PDE4D;SOX5;HMGA2;PTPRD;TIAM1;ROR2;NLGN1;ROBO1;EFNA5"
"207","GO:0051247","positive regulation of protein metabolic process","Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving a protein.","0.754% (11/1459)",0.007947976,2.1,"ENSG00000064042;ENSG00000070193;ENSG00000078295;ENSG00000129682;ENSG00000149948;ENSG00000156299;ENSG00000158321;ENSG00000164741;ENSG00000169071;ENSG00000169855;ENSG00000184349","LIMCH1;FGF10;ADCY2;FGF13;HMGA2;TIAM1;AUTS2;DLC1;ROR2;ROBO1;EFNA5"
"208","GO:0051270","regulation of cellular component movement","Any process that modulates the frequency, rate or extent of the movement of a cellular component.","1.097% (11/1003)",0.0004016776,3.4,"ENSG00000048052;ENSG00000064042;ENSG00000070193;ENSG00000113448;ENSG00000129682;ENSG00000144724;ENSG00000156299;ENSG00000164741;ENSG00000169071;ENSG00000169855;ENSG00000233608","HDAC9;LIMCH1;FGF10;PDE4D;FGF13;PTPRG;TIAM1;DLC1;ROR2;ROBO1;TWIST2"
"209","GO:0051347","positive regulation of transferase activity","Any process that activates or increases the frequency, rate or extent of transferase activity, the catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from a donor compound to an acceptor.","1.196% (8/669)",0.001601053,2.8,"ENSG00000070193;ENSG00000078295;ENSG00000129682;ENSG00000149948;ENSG00000156299;ENSG00000169071;ENSG00000169855;ENSG00000184349","FGF10;ADCY2;FGF13;HMGA2;TIAM1;ROR2;ROBO1;EFNA5"
"210","GO:0051674","localization of cell","Any process in which a cell is transported to, and/or maintained in, a specific location.","0.962% (15/1560)",0.0001223205,3.91,"ENSG00000048052;ENSG00000064042;ENSG00000070193;ENSG00000106571;ENSG00000113448;ENSG00000129682;ENSG00000144724;ENSG00000156299;ENSG00000158321;ENSG00000164741;ENSG00000169071;ENSG00000169855;ENSG00000179399;ENSG00000183098;ENSG00000233608","HDAC9;LIMCH1;FGF10;GLI3;PDE4D;FGF13;PTPRG;TIAM1;AUTS2;DLC1;ROR2;ROBO1;GPC5;GPC6;TWIST2"
"211","GO:0051893","regulation of focal adhesion assembly","Any process that modulates the frequency, rate or extent of focal adhesion formation, the establishment and maturation of focal adhesions.","4.762% (3/63)",0.001223771,2.91,"ENSG00000064042;ENSG00000164741;ENSG00000184349","LIMCH1;DLC1;EFNA5"
"212","GO:0051960","regulation of nervous system development","Any process that modulates the frequency, rate or extent of nervous system development, the origin and formation of nervous tissue.","1.609% (7/435)",0.000581729,3.24,"ENSG00000106571;ENSG00000129682;ENSG00000153707;ENSG00000156299;ENSG00000169760;ENSG00000169855;ENSG00000184349","GLI3;FGF13;PTPRD;TIAM1;NLGN1;ROBO1;EFNA5"
"213","GO:0051962","positive regulation of nervous system development","Any process that activates, maintains or increases the frequency, rate or extent of nervous system development, the origin and formation of nervous tissue.","2.214% (6/271)",0.0002781133,3.56,"ENSG00000106571;ENSG00000153707;ENSG00000156299;ENSG00000169760;ENSG00000169855;ENSG00000184349","GLI3;PTPRD;TIAM1;NLGN1;ROBO1;EFNA5"
"214","GO:0051963","regulation of synapse assembly","Any process that modulates the frequency, rate or extent of synapse assembly, the aggregation, arrangement and bonding together of a set of components to form a synapse.","3.922% (4/102)",0.0003739043,3.43,"ENSG00000153707;ENSG00000169760;ENSG00000183098;ENSG00000184349","PTPRD;NLGN1;GPC6;EFNA5"
"215","GO:0051965","positive regulation of synapse assembly","Any process that activates, maintains or increases the frequency, rate or extent of synapse assembly, the aggregation, arrangement and bonding together of a set of components to form a synapse.","4.839% (3/62)",0.001168244,2.93,"ENSG00000153707;ENSG00000169760;ENSG00000184349","PTPRD;NLGN1;EFNA5"
"216","GO:0051968","positive regulation of synaptic transmission, glutamatergic","Any process that activates, maintains or increases the frequency, rate or extent of glutamatergic synaptic transmission, the process of communication from a neuron to another neuron across a synapse using the neurotransmitter glutamate.","6.897% (2/29)",0.004223176,2.37,"ENSG00000169071;ENSG00000169760","ROR2;NLGN1"
"217","GO:0055057","neuroblast division","The process resulting in the physical partitioning and separation of a neuroblast into daughter cells. A neuroblast is any cell that will divide and give rise to a neuron.","13.333% (2/15)",0.001125432,2.95,"ENSG00000129682;ENSG00000134532","FGF13;SOX5"
"218","GO:0055059","asymmetric neuroblast division","The process resulting in the physical partitioning and separation of a neuroblast into two daughter cells with different developmental potentials.","33.333% (2/6)",0.0001639119,3.79,"ENSG00000129682;ENSG00000134532","FGF13;SOX5"
"219","GO:0055117","regulation of cardiac muscle contraction","Any process that modulates the frequency, rate or extent of cardiac muscle contraction.","4.167% (3/72)",0.001799403,2.74,"ENSG00000113448;ENSG00000129682;ENSG00000198947","PDE4D;FGF13;DMD"
"220","GO:0060019","radial glial cell differentiation","The process in which neuroepithelial cells of the neural tube give rise to radial glial cells, specialized bipotential progenitors cells of the brain. Differentiation includes the processes involved in commitment of a cell to a specific fate.","15.385% (2/13)",0.0008396287,3.08,"ENSG00000070193;ENSG00000106571","FGF10;GLI3"
"221","GO:0060070","canonical Wnt signaling pathway","The series of molecular signals initiated by binding of a Wnt protein to a frizzled family receptor on the surface of the target cell, followed by propagation of the signal via beta-catenin, and ending with a change in transcription of target genes. In this pathway, the activated receptor signals via downstream effectors that result in the inhibition of beta-catenin phosphorylation, thereby preventing degradation of beta-catenin. Stabilized beta-catenin can then accumulate and travel to the nucleus to trigger changes in transcription of target genes.","1.524% (5/328)",0.00471652,2.33,"ENSG00000070193;ENSG00000106571;ENSG00000147655;ENSG00000169071;ENSG00000179399","FGF10;GLI3;RSPO2;ROR2;GPC5"
"222","GO:0060071","Wnt signaling pathway, planar cell polarity pathway","The series of molecular signals initiated by binding of a Wnt protein to a receptor on the surface of the target cell where activated receptors signal via downstream effectors including C-Jun N-terminal kinase (JNK) to modulate cytoskeletal elements and control cell polarity.","2.778% (3/108)",0.005660502,2.25,"ENSG00000156299;ENSG00000169071;ENSG00000183098","TIAM1;ROR2;GPC6"
"223","GO:0060173","limb development","The process whose specific outcome is the progression of a limb over time, from its formation to the mature structure. A limb is an appendage of an animal used for locomotion or grasping. Examples include legs, arms or some types of fin.","3.371% (6/178)",2.746298e-05,4.56,"ENSG00000070193;ENSG00000106571;ENSG00000144218;ENSG00000145730;ENSG00000147655;ENSG00000169071","FGF10;GLI3;AFF3;PAM;RSPO2;ROR2"
"224","GO:0060284","regulation of cell development","Any process that modulates the rate, frequency or extent of the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate.","1.452% (7/482)",0.001063292,2.97,"ENSG00000048052;ENSG00000106571;ENSG00000129682;ENSG00000153707;ENSG00000156299;ENSG00000169855;ENSG00000184349","HDAC9;GLI3;FGF13;PTPRD;TIAM1;ROBO1;EFNA5"
"225","GO:0060314","regulation of ryanodine-sensitive calcium-release channel activity","Any process that modulates the activity of a ryanodine-sensitive calcium-release channel. The ryanodine-sensitive calcium-release channel catalyzes the transmembrane transfer of a calcium ion by a channel that opens when a ryanodine class ligand has been bound by the channel complex or one of its constituent parts.","7.407% (2/27)",0.003666716,2.44,"ENSG00000113448;ENSG00000198947","PDE4D;DMD"
"226","GO:0060341","regulation of cellular localization","Any process that modulates the frequency, rate or extent of a process in which a cell, a substance, or a cellular entity is transported to, or maintained in a specific location within or in the membrane of a cell.","0.976% (8/820)",0.005588938,2.25,"ENSG00000106571;ENSG00000113448;ENSG00000156299;ENSG00000169760;ENSG00000179399;ENSG00000183098;ENSG00000184349;ENSG00000198947","GLI3;PDE4D;TIAM1;NLGN1;GPC5;GPC6;EFNA5;DMD"
"227","GO:0060429","epithelium development","The process whose specific outcome is the progression of an epithelium over time, from its formation to the mature structure. An epithelium is a tissue that covers the internal or external surfaces of an anatomical structure.","0.949% (11/1159)",0.001339671,2.87,"ENSG00000070193;ENSG00000106571;ENSG00000113448;ENSG00000147655;ENSG00000150275;ENSG00000156299;ENSG00000164741;ENSG00000169071;ENSG00000169855;ENSG00000183098;ENSG00000198947","FGF10;GLI3;PDE4D;RSPO2;PCDH15;TIAM1;DLC1;ROR2;ROBO1;GPC6;DMD"
"228","GO:0060437","lung growth","The increase in size or mass of a lung. In all air-breathing vertebrates the lungs are developed from the ventral wall of the oesophagus as a pouch which divides into two sacs. In amphibians and many reptiles the lungs retain very nearly this primitive sac-like character, but in the higher forms the connection with the esophagus becomes elongated into the windpipe and the inner walls of the sacs become more and more divided, until, in the mammals, the air spaces become minutely divided into tubes ending in small air cells, in the walls of which the blood circulates in a fine network of capillaries. In mammals the lungs are more or less divided into lobes, and each lung occupies a separate cavity in the thorax.","33.333% (2/6)",0.0001639119,3.79,"ENSG00000070193;ENSG00000147655","FGF10;RSPO2"
"229","GO:0060441","epithelial tube branching involved in lung morphogenesis","The process in which a highly ordered sequence of patterning events generates the branched epithelial tubes of the lung, consisting of reiterated combinations of bud outgrowth, elongation, and dichotomous subdivision of terminal units.","6.667% (2/30)",0.004515171,2.35,"ENSG00000070193;ENSG00000147655","FGF10;RSPO2"
"230","GO:0060560","developmental growth involved in morphogenesis","The increase in size or mass of an anatomical structure that contributes to the structure attaining its shape.","2.092% (5/239)",0.001197236,2.92,"ENSG00000070193;ENSG00000129682;ENSG00000156299;ENSG00000158321;ENSG00000184349","FGF10;FGF13;TIAM1;AUTS2;EFNA5"
"231","GO:0060592","mammary gland formation","The process pertaining to the initial formation of the mammary gland from unspecified parts. The process begins with formation of the mammary line and ends when the solid mammary bud invades the primary mammary mesenchyme.","28.571% (2/7)",0.0002289842,3.64,"ENSG00000070193;ENSG00000106571","FGF10;GLI3"
"232","GO:0060828","regulation of canonical Wnt signaling pathway","Any process that modulates the rate, frequency, or extent of the Wnt signaling pathway through beta-catenin, the series of molecular signals initiated by binding of a Wnt protein to a frizzled family receptor on the surface of the target cell, followed by propagation of the signal via beta-catenin, and ending with a change in transcription of target genes.","1.742% (5/287)",0.002669114,2.57,"ENSG00000070193;ENSG00000106571;ENSG00000147655;ENSG00000169071;ENSG00000179399","FGF10;GLI3;RSPO2;ROR2;GPC5"
"233","GO:0060872","semicircular canal development","The progression of the semicircular canal from its initial formation to the mature structure.","25% (2/8)",0.0003046572,3.52,"ENSG00000070193;ENSG00000106571","FGF10;GLI3"
"234","GO:0060996","dendritic spine development","The process whose specific outcome is the progression of the dendritic spine over time, from its formation to the mature structure. A dendritic spine is a protrusion from a dendrite and a specialized subcellular compartment involved in synaptic transmission.","3.03% (3/99)",0.004441549,2.35,"ENSG00000153317;ENSG00000156299;ENSG00000169760","ASAP1;TIAM1;NLGN1"
"235","GO:0060998","regulation of dendritic spine development","Any process that modulates the rate, frequency, or extent of dendritic spine development, the process whose specific outcome is the progression of the dendritic spine over time, from its formation to the mature structure.","5% (3/60)",0.001062032,2.97,"ENSG00000153317;ENSG00000156299;ENSG00000169760","ASAP1;TIAM1;NLGN1"
"236","GO:0060999","positive regulation of dendritic spine development","Any process that increases the rate, frequency, or extent of dendritic spine development, the process whose specific outcome is the progression of the dendritic spine over time, from its formation to the mature structure.","4.878% (2/41)",0.008313855,2.08,"ENSG00000156299;ENSG00000169760","TIAM1;NLGN1"
"237","GO:0061000","negative regulation of dendritic spine development","Any process that decreases the rate, frequency, or extent of dendritic spine development, the process whose specific outcome is the progression of the dendritic spine over time, from its formation to the mature structure.","15.385% (2/13)",0.0008396287,3.08,"ENSG00000153317;ENSG00000169760","ASAP1;NLGN1"
"238","GO:0061036","positive regulation of cartilage development","Any process that increases the rate, frequency, or extent of cartilage development, the process whose specific outcome is the progression of the cartilage over time, from its formation to the mature structure. Cartilage is a connective tissue dominated by extracellular matrix containing collagen type II and large amounts of proteoglycan, particularly chondroitin sulfate.","6.897% (2/29)",0.004223176,2.37,"ENSG00000106571;ENSG00000134532","GLI3;SOX5"
"239","GO:0061448","connective tissue development","The progression of a connective tissue over time, from its formation to the mature structure.","1.969% (5/254)",0.001567079,2.8,"ENSG00000106571;ENSG00000134532;ENSG00000147655;ENSG00000149948;ENSG00000169071","GLI3;SOX5;RSPO2;HMGA2;ROR2"
"240","GO:0061564","axon development","The progression of an axon over time. Covers axonogenesis (de novo generation of an axon) and axon regeneration (regrowth), as well as processes pertaining to the progression of the axon over time (fasciculation and defasciculation).","1.562% (8/512)",0.0002775779,3.56,"ENSG00000106571;ENSG00000129682;ENSG00000140937;ENSG00000156299;ENSG00000158321;ENSG00000169855;ENSG00000184349;ENSG00000188517","GLI3;FGF13;CDH11;TIAM1;AUTS2;ROBO1;EFNA5;COL25A1"
