"","GO.ID","term","definition","condition.genes_frequency","condition.pvalue","condition.-log10_pvalue","condition.Significant_genes","condition.Significant_genes_symbol"
"184","GO:0072358","cardiovascular system development","The process whose specific outcome is the progression of the cardiovascular system over time, from its formation to the mature structure. The cardiovascular system is the anatomical system that has as its parts the heart and blood vessels.","1.39% (10/718)",8.476758e-05,4.07,"ENSG00000021645;ENSG00000064195;ENSG00000107731;ENSG00000113140;ENSG00000125968;ENSG00000130203;ENSG00000132386;ENSG00000136859;ENSG00000168036;ENSG00000169436","NRXN3;DLX3;UNC5B;SPARC;ID1;APOE;SERPINF1;ANGPTL2;CTNNB1;COL22A1"
"185","GO:0072359","circulatory system development","The process whose specific outcome is the progression of the circulatory system over time, from its formation to the mature structure. The circulatory system is the organ system that passes nutrients (such as amino acids and electrolytes), gases, hormones, blood cells, etc. to and from cells in the body to help fight diseases and help stabilize body temperature and pH to maintain homeostasis.","1.13% (12/1059)",0.0001087525,3.96,"ENSG00000021645;ENSG00000064195;ENSG00000107731;ENSG00000113140;ENSG00000125968;ENSG00000130203;ENSG00000132386;ENSG00000136859;ENSG00000160789;ENSG00000164190;ENSG00000168036;ENSG00000169436","NRXN3;DLX3;UNC5B;SPARC;ID1;APOE;SERPINF1;ANGPTL2;LMNA;NIPBL;CTNNB1;COL22A1"
"186","GO:0090199","regulation of release of cytochrome c from mitochondria","Any process that modulates the rate, frequency or extent of release of cytochrome c from mitochondria, the process in which cytochrome c is enabled to move from the mitochondrial intermembrane space into the cytosol, which is an early step in apoptosis and leads to caspase activation.","4.35% (2/46)",0.009755851,2.01,"ENSG00000120885;ENSG00000160789","CLU;LMNA"
"187","GO:0090201","negative regulation of release of cytochrome c from mitochondria","Any process that decreases the rate, frequency or extent of release of cytochrome c from mitochondria, the process in which cytochrome c is enabled to move from the mitochondrial intermembrane space into the cytosol, which is an early step in apoptosis and leads to caspase activation.","10.53% (2/19)",0.001704258,2.77,"ENSG00000120885;ENSG00000160789","CLU;LMNA"
"188","GO:0097186","amelogenesis","The process whose specific outcome is the formation of tooth enamel, occurring in two stages: secretory stage and maturation stage.","8% (2/25)",0.002953026,2.53,"ENSG00000125363;ENSG00000152592","AMELX;DMP1"
"189","GO:0097242","amyloid-beta clearance","The process in which amyloid-beta is removed from extracellular brain regions by mechanisms involving cell surface receptors.","5.88% (2/34)",0.005420409,2.27,"ENSG00000120885;ENSG00000130203","CLU;APOE"
"190","GO:0097435","supramolecular fiber organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a supramolecular fiber, a polymer consisting of an indefinite number of protein or protein complex subunits that have polymerised to form a fiber-shaped structure.","1.16% (8/690)",0.001566762,2.8,"ENSG00000047648;ENSG00000120885;ENSG00000122884;ENSG00000125968;ENSG00000127914;ENSG00000130203;ENSG00000131711;ENSG00000204248","ARHGAP6;CLU;P4HA1;ID1;AKAP9;APOE;MAP1B;COL11A2"
"191","GO:0098773","skin epidermis development","The process whose specific outcome is the progression of the skin epidermis over time, from its formation to the mature structure.","3.26% (3/92)",0.003296594,2.48,"ENSG00000125285;ENSG00000154856;ENSG00000168036","SOX21;APCDD1;CTNNB1"
"192","GO:0120035","regulation of plasma membrane bounded cell projection organization","Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of plasma membrane bounded cell projections.","1.17% (8/681)",0.001441306,2.84,"ENSG00000026508;ENSG00000125968;ENSG00000130203;ENSG00000131711;ENSG00000132386;ENSG00000135916;ENSG00000142513;ENSG00000184402","CD44;ID1;APOE;MAP1B;SERPINF1;ITM2C;ACP4;SS18L1"
"193","GO:0120036","plasma membrane bounded cell projection organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a plasma membrane bounded prolongation or process extending from a cell, e.g. a cilium or axon.","0.86% (13/1508)",0.0007923461,3.1,"ENSG00000021645;ENSG00000026508;ENSG00000107731;ENSG00000107736;ENSG00000125968;ENSG00000127914;ENSG00000130203;ENSG00000131711;ENSG00000132386;ENSG00000135916;ENSG00000142513;ENSG00000168036;ENSG00000184402","NRXN3;CD44;UNC5B;CDH23;ID1;AKAP9;APOE;MAP1B;SERPINF1;ITM2C;ACP4;CTNNB1;SS18L1"
"194","GO:0120039","plasma membrane bounded cell projection morphogenesis","The process in which the anatomical structures of a plasma membrane bounded cell projection are generated and organized.","1.2% (8/668)",0.001274412,2.89,"ENSG00000021645;ENSG00000026508;ENSG00000107731;ENSG00000125968;ENSG00000130203;ENSG00000131711;ENSG00000168036;ENSG00000184402","NRXN3;CD44;UNC5B;ID1;APOE;MAP1B;CTNNB1;SS18L1"
"195","GO:1900221","regulation of amyloid-beta clearance",NA,"12.5% (2/16)",0.001203427,2.92,"ENSG00000120885;ENSG00000130203","CLU;APOE"
"196","GO:1901214","regulation of neuron death",NA,"1.97% (6/305)",0.0004362902,3.36,"ENSG00000107731;ENSG00000120885;ENSG00000130203;ENSG00000132386;ENSG00000132688;ENSG00000168036","UNC5B;CLU;APOE;SERPINF1;NES;CTNNB1"
"197","GO:1901215","negative regulation of neuron death",NA,"2.49% (5/201)",0.0004720907,3.33,"ENSG00000107731;ENSG00000130203;ENSG00000132386;ENSG00000132688;ENSG00000168036","UNC5B;APOE;SERPINF1;NES;CTNNB1"
"198","GO:1902003","regulation of amyloid-beta formation",NA,"6.06% (2/33)",0.005112105,2.29,"ENSG00000120885;ENSG00000130203","CLU;APOE"
"199","GO:1902229","regulation of intrinsic apoptotic signaling pathway in response to DNA damage",NA,"5.13% (2/39)",0.007086098,2.15,"ENSG00000026508;ENSG00000120885","CD44;CLU"
"200","GO:1902230","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage",NA,"6.45% (2/31)",0.004520773,2.34,"ENSG00000026508;ENSG00000120885","CD44;CLU"
"201","GO:1902430","negative regulation of amyloid-beta formation",NA,"12.5% (2/16)",0.001203427,2.92,"ENSG00000120885;ENSG00000130203","CLU;APOE"
"202","GO:1902903","regulation of supramolecular fiber organization",NA,"1.68% (6/358)",0.001009608,3,"ENSG00000047648;ENSG00000120885;ENSG00000125968;ENSG00000127914;ENSG00000130203;ENSG00000131711","ARHGAP6;CLU;ID1;AKAP9;APOE;MAP1B"
"203","GO:1902904","negative regulation of supramolecular fiber organization",NA,"2.7% (4/148)",0.00133498,2.87,"ENSG00000047648;ENSG00000120885;ENSG00000130203;ENSG00000131711","ARHGAP6;CLU;APOE;MAP1B"
"204","GO:1902905","positive regulation of supramolecular fiber organization",NA,"2.49% (5/201)",0.0004720907,3.33,"ENSG00000120885;ENSG00000125968;ENSG00000127914;ENSG00000130203;ENSG00000131711","CLU;ID1;AKAP9;APOE;MAP1B"
"205","GO:1902991","regulation of amyloid precursor protein catabolic process",NA,"5% (2/40)",0.007443687,2.13,"ENSG00000120885;ENSG00000130203","CLU;APOE"
"206","GO:1902992","negative regulation of amyloid precursor protein catabolic process",NA,"11.11% (2/18)",0.001528024,2.82,"ENSG00000120885;ENSG00000130203","CLU;APOE"
"207","GO:1905269","positive regulation of chromatin organization","Any process that activates or increases the frequency, rate or extent of chromatin organization.","2.86% (3/105)",0.004778162,2.32,"ENSG00000160789;ENSG00000164190;ENSG00000168036","LMNA;NIPBL;CTNNB1"
"208","GO:1905906","regulation of amyloid fibril formation","Any process that modulates the frequency, rate or extent of amyloid fibril formation.","25% (2/8)",0.0002854977,3.54,"ENSG00000120885;ENSG00000130203","CLU;APOE"
"209","GO:1905907","negative regulation of amyloid fibril formation","Any process that stops, prevents or reduces the frequency, rate or extent of amyloid fibril formation.","40% (2/5)",0.0001026007,3.99,"ENSG00000120885;ENSG00000130203","CLU;APOE"
"210","GO:1990000","amyloid fibril formation","The generation of amyloid fibrils, insoluble fibrous protein aggregates exhibiting beta sheet structure, from proteins.","11.11% (2/18)",0.001528024,2.82,"ENSG00000120885;ENSG00000130203","CLU;APOE"
"211","GO:2000026","regulation of multicellular organismal development","Any process that modulates the frequency, rate or extent of multicellular organismal development.","0.79% (16/2022)",0.0004303635,3.37,"ENSG00000095739;ENSG00000113140;ENSG00000125363;ENSG00000125968;ENSG00000130203;ENSG00000131507;ENSG00000131711;ENSG00000132386;ENSG00000135916;ENSG00000142513;ENSG00000152591;ENSG00000152592;ENSG00000154856;ENSG00000164190;ENSG00000168036;ENSG00000184402","BAMBI;SPARC;AMELX;ID1;APOE;NDFIP1;MAP1B;SERPINF1;ITM2C;ACP4;DSPP;DMP1;APCDD1;NIPBL;CTNNB1;SS18L1"
"212","GO:2000027","regulation of animal organ morphogenesis","Any process that modulates the frequency, rate or extent of animal organ morphogenesis.","1.59% (4/252)",0.00892494,2.05,"ENSG00000125363;ENSG00000152592;ENSG00000154856;ENSG00000168036","AMELX;DMP1;APCDD1;CTNNB1"
"213","GO:2000177","regulation of neural precursor cell proliferation","Any process that modulates the frequency, rate or extent of neural precursor cell proliferation.","3.37% (3/89)",0.003001514,2.52,"ENSG00000132688;ENSG00000167642;ENSG00000168036","NES;SPINT2;CTNNB1"
"214","GO:2000181","negative regulation of blood vessel morphogenesis","Any process that stops, prevents, or reduces the frequency, rate or extent of blood vessel morphogenesis.","2.31% (3/130)",0.008617785,2.06,"ENSG00000113140;ENSG00000132386;ENSG00000168036","SPARC;SERPINF1;CTNNB1"
"215","GO:2001233","regulation of apoptotic signaling pathway","Any process that modulates the frequency, rate or extent of apoptotic signaling pathway.","1.53% (6/393)",0.001628036,2.79,"ENSG00000026508;ENSG00000107731;ENSG00000120885;ENSG00000135916;ENSG00000160789;ENSG00000168036","CD44;UNC5B;CLU;ITM2C;LMNA;CTNNB1"
"216","GO:2001234","negative regulation of apoptotic signaling pathway","Any process that stops, prevents or reduces the frequency, rate or extent of apoptotic signaling pathway.","2.26% (5/221)",0.0007259986,3.14,"ENSG00000026508;ENSG00000107731;ENSG00000120885;ENSG00000160789;ENSG00000168036","CD44;UNC5B;CLU;LMNA;CTNNB1"
