"","GO.ID","term","definition","condition.genes_frequency","condition.pvalue","condition.-log10_pvalue","condition.Significant_genes","condition.Significant_genes_symbol"
"170","GO:0045595","regulation of cell differentiation","Any process that modulates the frequency, rate or extent of cell differentiation, the process in which relatively unspecialized cells acquire specialized structural and functional features.","0.997% (15/1504)",4.819943e-05,4.32,"ENSG00000035403;ENSG00000077942;ENSG00000087274;ENSG00000090863;ENSG00000097007;ENSG00000101144;ENSG00000115414;ENSG00000115461;ENSG00000122641;ENSG00000133110;ENSG00000138448;ENSG00000145824;ENSG00000157227;ENSG00000166147;ENSG00000171243","VCL;FBLN1;ADD1;GLG1;ABL1;BMP7;FN1;IGFBP5;INHBA;POSTN;ITGAV;CXCL14;MMP14;FBN1;SOSTDC1"
"171","GO:0045596","negative regulation of cell differentiation","Any process that stops, prevents, or reduces the frequency, rate or extent of cell differentiation.","1.478% (9/609)",0.0001219057,3.91,"ENSG00000077942;ENSG00000101144;ENSG00000115461;ENSG00000122641;ENSG00000133110;ENSG00000138448;ENSG00000145824;ENSG00000166147;ENSG00000171243","FBLN1;BMP7;IGFBP5;INHBA;POSTN;ITGAV;CXCL14;FBN1;SOSTDC1"
"172","GO:0045601","regulation of endothelial cell differentiation","Any process that modulates the frequency, rate or extent of endothelial cell differentiation.","4.878% (2/41)",0.007694385,2.11,"ENSG00000035403;ENSG00000087274","VCL;ADD1"
"173","GO:0045662","negative regulation of myoblast differentiation","Any process that stops, prevents, or reduces the frequency, rate or extent of myoblast differentiation. A myoblast is a mononucleate cell type that, by fusion with other myoblasts, gives rise to the myotubes that eventually develop into skeletal muscle fibers.","8.696% (2/23)",0.002463212,2.61,"ENSG00000145824;ENSG00000171243","CXCL14;SOSTDC1"
"174","GO:0045746","negative regulation of Notch signaling pathway","Any process that stops, prevents, or reduces the frequency, rate or extent of the Notch signaling pathway.","5% (2/40)",0.007334037,2.13,"ENSG00000101144;ENSG00000157227","BMP7;MMP14"
"175","GO:0045785","positive regulation of cell adhesion","Any process that activates or increases the frequency, rate or extent of cell adhesion.","1.523% (6/394)",0.001586053,2.8,"ENSG00000077942;ENSG00000084636;ENSG00000097007;ENSG00000101144;ENSG00000115414;ENSG00000138448","FBLN1;COL16A1;ABL1;BMP7;FN1;ITGAV"
"176","GO:0045880","positive regulation of smoothened signaling pathway","Any process that activates or increases the frequency, rate or extent of smoothened signaling.","5.128% (2/39)",0.006981606,2.16,"ENSG00000146197;ENSG00000147257","SCUBE3;GPC3"
"177","GO:0045926","negative regulation of growth","Any process that stops, prevents or reduces the rate or extent of growth, the increase in size or mass of all or part of an organism.","1.667% (4/240)",0.007346146,2.13,"ENSG00000115461;ENSG00000122641;ENSG00000147257;ENSG00000163697","IGFBP5;INHBA;GPC3;APBB2"
"178","GO:0048041","focal adhesion assembly","The aggregation and bonding together of a set of components to form a focal adhesion, a complex of intracellular signaling and structural proteins that provides a structural link between the internal actin cytoskeleton and the ECM, and also function as a locus of signal transduction activity.","4.819% (4/83)",0.0001448496,3.84,"ENSG00000035403;ENSG00000084636;ENSG00000097007;ENSG00000157227","VCL;COL16A1;ABL1;MMP14"
"179","GO:0048048","embryonic eye morphogenesis","The process occurring in the embryo by which the anatomical structures of the post-embryonic eye are generated and organized.","5.405% (2/37)",0.006300705,2.2,"ENSG00000101144;ENSG00000166147","BMP7;FBN1"
"180","GO:0048251","elastic fiber assembly","Assembly of the extracellular matrix fibers that enables the matrix to recoil after transient stretching.","20% (2/10)",0.00044999,3.35,"ENSG00000166482;ENSG00000187720","MFAP4;THSD4"
"181","GO:0048468","cell development","The process whose specific outcome is the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate.","0.896% (18/2008)",2.705146e-05,4.57,"ENSG00000035403;ENSG00000050555;ENSG00000060718;ENSG00000077942;ENSG00000087274;ENSG00000091136;ENSG00000097007;ENSG00000101144;ENSG00000115306;ENSG00000115414;ENSG00000133110;ENSG00000136068;ENSG00000138448;ENSG00000160789;ENSG00000162576;ENSG00000163697;ENSG00000166147;ENSG00000183023","VCL;LAMC3;COL11A1;FBLN1;ADD1;LAMB1;ABL1;BMP7;SPTBN1;FN1;POSTN;FLNB;ITGAV;LMNA;MXRA8;APBB2;FBN1;SLC8A1"
"182","GO:0048513","animal organ development","Development of a tissue or tissues that work together to perform a specific function or functions. Development pertains to the process whose specific outcome is the progression of a structure over time, from its formation to the mature structure. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions.","0.721% (24/3331)",2.577976e-05,4.59,"ENSG00000011465;ENSG00000050555;ENSG00000060718;ENSG00000087274;ENSG00000090863;ENSG00000091136;ENSG00000097007;ENSG00000101144;ENSG00000115414;ENSG00000115461;ENSG00000122641;ENSG00000136068;ENSG00000138759;ENSG00000145824;ENSG00000147257;ENSG00000157227;ENSG00000157890;ENSG00000160789;ENSG00000163359;ENSG00000166147;ENSG00000168542;ENSG00000171243;ENSG00000183023;ENSG00000187498","DCN;LAMC3;COL11A1;ADD1;GLG1;LAMB1;ABL1;BMP7;FN1;IGFBP5;INHBA;FLNB;FRAS1;CXCL14;GPC3;MMP14;MEGF11;LMNA;COL6A3;FBN1;COL3A1;SOSTDC1;SLC8A1;COL4A1"
"183","GO:0048514","blood vessel morphogenesis","The process in which the anatomical structures of blood vessels are generated and organized. The blood vessel is the vasculature carrying blood.","1.307% (8/612)",0.0006874898,3.16,"ENSG00000011465;ENSG00000097007;ENSG00000115414;ENSG00000134871;ENSG00000138448;ENSG00000157227;ENSG00000168542;ENSG00000187498","DCN;ABL1;FN1;COL4A2;ITGAV;MMP14;COL3A1;COL4A1"
"184","GO:0048519","negative regulation of biological process","Any process that stops, prevents, or reduces the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule.","0.56% (29/5177)",0.0002683265,3.57,"ENSG00000011465;ENSG00000035403;ENSG00000077942;ENSG00000087274;ENSG00000090863;ENSG00000097007;ENSG00000100234;ENSG00000101144;ENSG00000115306;ENSG00000115414;ENSG00000115461;ENSG00000122641;ENSG00000133110;ENSG00000134871;ENSG00000138448;ENSG00000145824;ENSG00000147257;ENSG00000155011;ENSG00000157227;ENSG00000159788;ENSG00000160789;ENSG00000163359;ENSG00000163430;ENSG00000163697;ENSG00000166147;ENSG00000168542;ENSG00000171243;ENSG00000171444;ENSG00000183023","DCN;VCL;FBLN1;ADD1;GLG1;ABL1;TIMP3;BMP7;SPTBN1;FN1;IGFBP5;INHBA;POSTN;COL4A2;ITGAV;CXCL14;GPC3;DKK2;MMP14;RGS12;LMNA;COL6A3;FSTL1;APBB2;FBN1;COL3A1;SOSTDC1;MCC;SLC8A1"
"185","GO:0048523","negative regulation of cellular process","Any process that stops, prevents, or reduces the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level.","0.579% (27/4664)",0.0003187899,3.5,"ENSG00000011465;ENSG00000035403;ENSG00000077942;ENSG00000087274;ENSG00000090863;ENSG00000097007;ENSG00000100234;ENSG00000101144;ENSG00000115306;ENSG00000115461;ENSG00000122641;ENSG00000133110;ENSG00000138448;ENSG00000145824;ENSG00000147257;ENSG00000155011;ENSG00000157227;ENSG00000159788;ENSG00000160789;ENSG00000163359;ENSG00000163430;ENSG00000163697;ENSG00000166147;ENSG00000168542;ENSG00000171243;ENSG00000171444;ENSG00000183023","DCN;VCL;FBLN1;ADD1;GLG1;ABL1;TIMP3;BMP7;SPTBN1;IGFBP5;INHBA;POSTN;ITGAV;CXCL14;GPC3;DKK2;MMP14;RGS12;LMNA;COL6A3;FSTL1;APBB2;FBN1;COL3A1;SOSTDC1;MCC;SLC8A1"
"186","GO:0048583","regulation of response to stimulus","Any process that modulates the frequency, rate or extent of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus.","0.686% (26/3791)",2.186073e-05,4.66,"ENSG00000011465;ENSG00000077942;ENSG00000090863;ENSG00000097007;ENSG00000100234;ENSG00000101144;ENSG00000115306;ENSG00000115414;ENSG00000115461;ENSG00000122641;ENSG00000131016;ENSG00000133110;ENSG00000138448;ENSG00000145824;ENSG00000146197;ENSG00000147257;ENSG00000155011;ENSG00000157227;ENSG00000159788;ENSG00000160789;ENSG00000163430;ENSG00000166147;ENSG00000166482;ENSG00000168542;ENSG00000171243;ENSG00000171444","DCN;FBLN1;GLG1;ABL1;TIMP3;BMP7;SPTBN1;FN1;IGFBP5;INHBA;AKAP12;POSTN;ITGAV;CXCL14;SCUBE3;GPC3;DKK2;MMP14;RGS12;LMNA;FSTL1;FBN1;MFAP4;COL3A1;SOSTDC1;MCC"
"187","GO:0048584","positive regulation of response to stimulus","Any process that activates, maintains or increases the rate of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus.","0.643% (13/2021)",0.009856641,2.01,"ENSG00000011465;ENSG00000097007;ENSG00000100234;ENSG00000101144;ENSG00000115461;ENSG00000122641;ENSG00000131016;ENSG00000145824;ENSG00000146197;ENSG00000147257;ENSG00000155011;ENSG00000166482;ENSG00000168542","DCN;ABL1;TIMP3;BMP7;IGFBP5;INHBA;AKAP12;CXCL14;SCUBE3;GPC3;DKK2;MFAP4;COL3A1"
"188","GO:0048585","negative regulation of response to stimulus","Any process that stops, prevents, or reduces the frequency, rate or extent of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus.","1.079% (17/1576)",4.280513e-06,5.37,"ENSG00000011465;ENSG00000077942;ENSG00000090863;ENSG00000097007;ENSG00000100234;ENSG00000101144;ENSG00000115461;ENSG00000138448;ENSG00000147257;ENSG00000155011;ENSG00000157227;ENSG00000159788;ENSG00000160789;ENSG00000166147;ENSG00000168542;ENSG00000171243;ENSG00000171444","DCN;FBLN1;GLG1;ABL1;TIMP3;BMP7;IGFBP5;ITGAV;GPC3;DKK2;MMP14;RGS12;LMNA;FBN1;COL3A1;SOSTDC1;MCC"
"189","GO:0048588","developmental cell growth","The growth of a cell, where growth contributes to the progression of the cell over time from one condition to another.","1.754% (4/228)",0.00614581,2.21,"ENSG00000035403;ENSG00000097007;ENSG00000115414;ENSG00000133110","VCL;ABL1;FN1;POSTN"
"190","GO:0048598","embryonic morphogenesis","The process in which anatomical structures are generated and organized during the embryonic phase. The embryonic phase begins with zygote formation. The end of the embryonic phase is organism-specific. For example, it would be at birth for mammals, larval hatching for insects and seed dormancy in plants.","2.426% (14/577)",2.164615e-09,8.66,"ENSG00000060718;ENSG00000091136;ENSG00000097007;ENSG00000101144;ENSG00000111799;ENSG00000115414;ENSG00000122641;ENSG00000134871;ENSG00000138448;ENSG00000138759;ENSG00000142156;ENSG00000147257;ENSG00000157227;ENSG00000166147","COL11A1;LAMB1;ABL1;BMP7;COL12A1;FN1;INHBA;COL4A2;ITGAV;FRAS1;COL6A1;GPC3;MMP14;FBN1"
"191","GO:0048646","anatomical structure formation involved in morphogenesis","The developmental process pertaining to the initial formation of an anatomical structure from unspecified parts. This process begins with the specific processes that contribute to the appearance of the discrete structure and ends when the structural rudiment is recognizable. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome.","1.288% (14/1087)",5.266397e-06,5.28,"ENSG00000011465;ENSG00000060718;ENSG00000091136;ENSG00000097007;ENSG00000101144;ENSG00000111799;ENSG00000115414;ENSG00000122641;ENSG00000134871;ENSG00000138448;ENSG00000142156;ENSG00000157227;ENSG00000157890;ENSG00000187498","DCN;COL11A1;LAMB1;ABL1;BMP7;COL12A1;FN1;INHBA;COL4A2;ITGAV;COL6A1;MMP14;MEGF11;COL4A1"
"192","GO:0048675","axon extension","Long distance growth of a single axon process involved in cellular development.","2.419% (3/124)",0.007414435,2.13,"ENSG00000035403;ENSG00000097007;ENSG00000115414","VCL;ABL1;FN1"
"193","GO:0048704","embryonic skeletal system morphogenesis","The process in which the anatomical structures of the skeleton are generated and organized during the embryonic phase.","3.297% (3/91)",0.003127945,2.5,"ENSG00000060718;ENSG00000101144;ENSG00000157227","COL11A1;BMP7;MMP14"
"194","GO:0048705","skeletal system morphogenesis","The process in which the anatomical structures of the skeleton are generated and organized.","1.802% (4/222)",0.005598145,2.25,"ENSG00000060718;ENSG00000090863;ENSG00000101144;ENSG00000157227","COL11A1;GLG1;BMP7;MMP14"
"195","GO:0048706","embryonic skeletal system development","The process, occurring during the embryonic phase, whose specific outcome is the progression of the skeleton over time, from its formation to the mature structure.","2.521% (3/119)",0.006620281,2.18,"ENSG00000060718;ENSG00000101144;ENSG00000157227","COL11A1;BMP7;MMP14"
"196","GO:0048729","tissue morphogenesis","The process in which the anatomical structures of a tissue are generated and organized.","1.824% (12/658)",8.224659e-07,6.08,"ENSG00000035403;ENSG00000060718;ENSG00000097007;ENSG00000101144;ENSG00000115461;ENSG00000122641;ENSG00000138759;ENSG00000147257;ENSG00000157227;ENSG00000168542;ENSG00000171243;ENSG00000187498","VCL;COL11A1;ABL1;BMP7;IGFBP5;INHBA;FRAS1;GPC3;MMP14;COL3A1;SOSTDC1;COL4A1"
"197","GO:0048730","epidermis morphogenesis","The process in which the anatomical structures of the epidermis are generated and organized. The epidermis is the outer epithelial layer of an animal, it may be a single layer that produces an extracellular material (e.g. the cuticle of arthropods) or a complex stratified squamous epithelium, as in the case of many vertebrate species.","6.25% (2/32)",0.004740723,2.32,"ENSG00000115461;ENSG00000171243","IGFBP5;SOSTDC1"
"198","GO:0048731","system development","The process whose specific outcome is the progression of an organismal system over time, from its formation to the mature structure. A system is a regularly interacting or interdependent group of organs or tissues that work together to carry out a given biological process.","0.698% (32/4586)",3.866369e-07,6.41,"ENSG00000011465;ENSG00000035403;ENSG00000050555;ENSG00000052126;ENSG00000060718;ENSG00000087274;ENSG00000090863;ENSG00000091136;ENSG00000097007;ENSG00000101144;ENSG00000115306;ENSG00000115414;ENSG00000115461;ENSG00000122641;ENSG00000133110;ENSG00000134871;ENSG00000136068;ENSG00000138448;ENSG00000138759;ENSG00000145824;ENSG00000147257;ENSG00000157227;ENSG00000157890;ENSG00000160789;ENSG00000162576;ENSG00000163359;ENSG00000163697;ENSG00000166147;ENSG00000168542;ENSG00000171243;ENSG00000183023;ENSG00000187498","DCN;VCL;LAMC3;PLEKHA5;COL11A1;ADD1;GLG1;LAMB1;ABL1;BMP7;SPTBN1;FN1;IGFBP5;INHBA;POSTN;COL4A2;FLNB;ITGAV;FRAS1;CXCL14;GPC3;MMP14;MEGF11;LMNA;MXRA8;COL6A3;APBB2;FBN1;COL3A1;SOSTDC1;SLC8A1;COL4A1"
"199","GO:0048738","cardiac muscle tissue development","The process whose specific outcome is the progression of cardiac muscle over time, from its formation to the mature structure.","1.99% (4/201)",0.003940581,2.4,"ENSG00000060718;ENSG00000101144;ENSG00000160789;ENSG00000183023","COL11A1;BMP7;LMNA;SLC8A1"
"200","GO:0048754","branching morphogenesis of an epithelial tube","The process in which the anatomical structures of branches in an epithelial tube are generated and organized. A tube is a long hollow cylinder.","3.268% (5/153)",0.0001287081,3.89,"ENSG00000097007;ENSG00000101144;ENSG00000147257;ENSG00000157227;ENSG00000187498","ABL1;BMP7;GPC3;MMP14;COL4A1"
"201","GO:0048812","neuron projection morphogenesis","The process in which the anatomical structures of a neuron projection are generated and organized. A neuron projection is any process extending from a neural cell, such as axons or dendrites.","1.07% (7/654)",0.004691375,2.33,"ENSG00000035403;ENSG00000097007;ENSG00000101144;ENSG00000115306;ENSG00000115414;ENSG00000133110;ENSG00000163697","VCL;ABL1;BMP7;SPTBN1;FN1;POSTN;APBB2"
"202","GO:0048856","anatomical structure development","The biological process whose specific outcome is the progression of an anatomical structure from an initial condition to its mature state. This process begins with the formation of the structure and ends with the mature structure, whatever form that may be including its natural destruction. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome.","0.671% (37/5518)",2.422755e-08,7.62,"ENSG00000011465;ENSG00000035403;ENSG00000050555;ENSG00000052126;ENSG00000060718;ENSG00000077942;ENSG00000087274;ENSG00000090863;ENSG00000091136;ENSG00000097007;ENSG00000101144;ENSG00000111799;ENSG00000115306;ENSG00000115414;ENSG00000115461;ENSG00000122641;ENSG00000133110;ENSG00000134871;ENSG00000136068;ENSG00000138448;ENSG00000138759;ENSG00000142156;ENSG00000145824;ENSG00000147257;ENSG00000155011;ENSG00000157227;ENSG00000157890;ENSG00000160789;ENSG00000162576;ENSG00000163359;ENSG00000163430;ENSG00000163697;ENSG00000166147;ENSG00000168542;ENSG00000171243;ENSG00000183023;ENSG00000187498","DCN;VCL;LAMC3;PLEKHA5;COL11A1;FBLN1;ADD1;GLG1;LAMB1;ABL1;BMP7;COL12A1;SPTBN1;FN1;IGFBP5;INHBA;POSTN;COL4A2;FLNB;ITGAV;FRAS1;COL6A1;CXCL14;GPC3;DKK2;MMP14;MEGF11;LMNA;MXRA8;COL6A3;FSTL1;APBB2;FBN1;COL3A1;SOSTDC1;SLC8A1;COL4A1"
"203","GO:0048858","cell projection morphogenesis","The process in which the anatomical structures of a cell projection are generated and organized.","1.042% (7/672)",0.005434444,2.26,"ENSG00000035403;ENSG00000097007;ENSG00000101144;ENSG00000115306;ENSG00000115414;ENSG00000133110;ENSG00000163697","VCL;ABL1;BMP7;SPTBN1;FN1;POSTN;APBB2"
"204","GO:0048869","cellular developmental process","A biological process whose specific outcome is the progression of a cell over time from an initial condition to a later condition.","0.812% (32/3943)",7.80852e-09,8.11,"ENSG00000035403;ENSG00000050555;ENSG00000060718;ENSG00000077942;ENSG00000087274;ENSG00000090863;ENSG00000091136;ENSG00000097007;ENSG00000101144;ENSG00000111799;ENSG00000115306;ENSG00000115414;ENSG00000115461;ENSG00000122641;ENSG00000133110;ENSG00000134871;ENSG00000136068;ENSG00000138448;ENSG00000142156;ENSG00000145824;ENSG00000147257;ENSG00000157227;ENSG00000160789;ENSG00000162576;ENSG00000163430;ENSG00000163697;ENSG00000166147;ENSG00000167460;ENSG00000168542;ENSG00000171243;ENSG00000183023;ENSG00000187498","VCL;LAMC3;COL11A1;FBLN1;ADD1;GLG1;LAMB1;ABL1;BMP7;COL12A1;SPTBN1;FN1;IGFBP5;INHBA;POSTN;COL4A2;FLNB;ITGAV;COL6A1;CXCL14;GPC3;MMP14;LMNA;MXRA8;FSTL1;APBB2;FBN1;TPM4;COL3A1;SOSTDC1;SLC8A1;COL4A1"
"205","GO:0048870","cell motility","Any process involved in the controlled self-propelled movement of a cell that results in translocation of the cell from one place to another.","1.41% (22/1560)",4.870971e-10,9.31,"ENSG00000011465;ENSG00000035403;ENSG00000050555;ENSG00000077942;ENSG00000090863;ENSG00000091136;ENSG00000097007;ENSG00000101144;ENSG00000115414;ENSG00000115461;ENSG00000131016;ENSG00000133110;ENSG00000138448;ENSG00000145824;ENSG00000147257;ENSG00000157227;ENSG00000160789;ENSG00000163430;ENSG00000163697;ENSG00000168542;ENSG00000171444;ENSG00000183023","DCN;VCL;LAMC3;FBLN1;GLG1;LAMB1;ABL1;BMP7;FN1;IGFBP5;AKAP12;POSTN;ITGAV;CXCL14;GPC3;MMP14;LMNA;FSTL1;APBB2;COL3A1;MCC;SLC8A1"
"206","GO:0048880","sensory system development","The process whose specific outcome is the progression of a sensory system over time from its formation to the mature structure.","1.579% (6/380)",0.001318817,2.88,"ENSG00000050555;ENSG00000101144;ENSG00000122641;ENSG00000157890;ENSG00000166147;ENSG00000187498","LAMC3;BMP7;INHBA;MEGF11;FBN1;COL4A1"
"207","GO:0050673","epithelial cell proliferation","The multiplication or reproduction of epithelial cells, resulting in the expansion of a cell population. Epithelial cells make up the epithelium, the covering of internal and external surfaces of the body, including the lining of vessels and other small cavities. It consists of cells joined by small amounts of cementing substances.","1.259% (5/397)",0.008776869,2.06,"ENSG00000091136;ENSG00000115461;ENSG00000147257;ENSG00000157227;ENSG00000171444","LAMB1;IGFBP5;GPC3;MMP14;MCC"
"208","GO:0050793","regulation of developmental process","Any process that modulates the frequency, rate or extent of development, the biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult).","0.845% (20/2366)",1.849985e-05,4.73,"ENSG00000011465;ENSG00000035403;ENSG00000077942;ENSG00000087274;ENSG00000090863;ENSG00000097007;ENSG00000101144;ENSG00000115414;ENSG00000115461;ENSG00000122641;ENSG00000133110;ENSG00000134871;ENSG00000138448;ENSG00000145824;ENSG00000147257;ENSG00000157227;ENSG00000160789;ENSG00000166147;ENSG00000171243;ENSG00000183023","DCN;VCL;FBLN1;ADD1;GLG1;ABL1;BMP7;FN1;IGFBP5;INHBA;POSTN;COL4A2;ITGAV;CXCL14;GPC3;MMP14;LMNA;FBN1;SOSTDC1;SLC8A1"
"209","GO:0050896","response to stimulus","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus and ends with a change in state or activity or the cell or organism.","0.486% (38/7824)",0.0001510726,3.82,"ENSG00000011465;ENSG00000035403;ENSG00000060718;ENSG00000077942;ENSG00000084636;ENSG00000087274;ENSG00000090863;ENSG00000097007;ENSG00000100234;ENSG00000101144;ENSG00000115306;ENSG00000115414;ENSG00000115461;ENSG00000122641;ENSG00000131016;ENSG00000133110;ENSG00000134871;ENSG00000136068;ENSG00000138448;ENSG00000142156;ENSG00000142173;ENSG00000145824;ENSG00000146197;ENSG00000147257;ENSG00000155011;ENSG00000157227;ENSG00000159788;ENSG00000160789;ENSG00000163430;ENSG00000163697;ENSG00000166147;ENSG00000166482;ENSG00000168079;ENSG00000168542;ENSG00000171243;ENSG00000171444;ENSG00000183023;ENSG00000187498","DCN;VCL;COL11A1;FBLN1;COL16A1;ADD1;GLG1;ABL1;TIMP3;BMP7;SPTBN1;FN1;IGFBP5;INHBA;AKAP12;POSTN;COL4A2;FLNB;ITGAV;COL6A1;COL6A2;CXCL14;SCUBE3;GPC3;DKK2;MMP14;RGS12;LMNA;FSTL1;APBB2;FBN1;MFAP4;SCARA5;COL3A1;SOSTDC1;MCC;SLC8A1;COL4A1"
"210","GO:0050900","leukocyte migration","The movement of a leukocyte within or between different tissues and organs of the body.","1.25% (5/400)",0.009050084,2.04,"ENSG00000090863;ENSG00000115414;ENSG00000138448;ENSG00000145824;ENSG00000157227","GLG1;FN1;ITGAV;CXCL14;MMP14"
"211","GO:0051093","negative regulation of developmental process","Any process that stops, prevents or reduces the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult).","1.415% (12/848)",1.134813e-05,4.95,"ENSG00000011465;ENSG00000077942;ENSG00000097007;ENSG00000101144;ENSG00000115461;ENSG00000122641;ENSG00000133110;ENSG00000134871;ENSG00000138448;ENSG00000145824;ENSG00000166147;ENSG00000171243","DCN;FBLN1;ABL1;BMP7;IGFBP5;INHBA;POSTN;COL4A2;ITGAV;CXCL14;FBN1;SOSTDC1"
"212","GO:0051146","striated muscle cell differentiation","The process in which a relatively unspecialized cell acquires specialized features of a striated muscle cell; striated muscle fibers are divided by transverse bands into striations, and cardiac and voluntary muscle are types of striated muscle.","1.562% (4/256)",0.009174956,2.04,"ENSG00000115461;ENSG00000157227;ENSG00000160789;ENSG00000183023","IGFBP5;MMP14;LMNA;SLC8A1"
"213","GO:0051179","localization","Any process in which a cell, a substance, or a cellular entity, such as a protein complex or organelle, is transported, tethered to or otherwise maintained in a specific location. In the case of substances, localization may also be achieved via selective degradation.","0.468% (29/6190)",0.006776093,2.17,"ENSG00000011465;ENSG00000035403;ENSG00000050555;ENSG00000077942;ENSG00000087274;ENSG00000090863;ENSG00000091136;ENSG00000097007;ENSG00000100234;ENSG00000101144;ENSG00000115306;ENSG00000115414;ENSG00000115461;ENSG00000122641;ENSG00000131016;ENSG00000133110;ENSG00000138448;ENSG00000138759;ENSG00000145824;ENSG00000147257;ENSG00000157227;ENSG00000160789;ENSG00000163430;ENSG00000163697;ENSG00000166147;ENSG00000168079;ENSG00000168542;ENSG00000171444;ENSG00000183023","DCN;VCL;LAMC3;FBLN1;ADD1;GLG1;LAMB1;ABL1;TIMP3;BMP7;SPTBN1;FN1;IGFBP5;INHBA;AKAP12;POSTN;ITGAV;FRAS1;CXCL14;GPC3;MMP14;LMNA;FSTL1;APBB2;FBN1;SCARA5;COL3A1;MCC;SLC8A1"
"214","GO:0051239","regulation of multicellular organismal process","Any process that modulates the frequency, rate or extent of a multicellular organismal process, the processes pertinent to the function of a multicellular organism above the cellular level; includes the integrated processes of tissues and organs.","0.788% (20/2537)",5.234128e-05,4.28,"ENSG00000011465;ENSG00000035403;ENSG00000077942;ENSG00000087274;ENSG00000090863;ENSG00000097007;ENSG00000101144;ENSG00000115306;ENSG00000115414;ENSG00000115461;ENSG00000122641;ENSG00000133110;ENSG00000134871;ENSG00000138448;ENSG00000157227;ENSG00000160789;ENSG00000166147;ENSG00000171243;ENSG00000171444;ENSG00000183023","DCN;VCL;FBLN1;ADD1;GLG1;ABL1;BMP7;SPTBN1;FN1;IGFBP5;INHBA;POSTN;COL4A2;ITGAV;MMP14;LMNA;FBN1;SOSTDC1;MCC;SLC8A1"
"215","GO:0051241","negative regulation of multicellular organismal process","Any process that stops, prevents, or reduces the frequency, rate or extent of an organismal process, the processes pertinent to the function of an organism above the cellular level; includes the integrated processes of tissues and organs.","1.141% (11/964)",0.0001963718,3.71,"ENSG00000011465;ENSG00000077942;ENSG00000101144;ENSG00000115414;ENSG00000115461;ENSG00000122641;ENSG00000134871;ENSG00000160789;ENSG00000166147;ENSG00000171243;ENSG00000171444","DCN;FBLN1;BMP7;FN1;IGFBP5;INHBA;COL4A2;LMNA;FBN1;SOSTDC1;MCC"
"216","GO:0051248","negative regulation of protein metabolic process","Any process that stops, prevents, or reduces the frequency, rate or extent of chemical reactions and pathways involving a protein.","1.019% (10/981)",0.0009729814,3.01,"ENSG00000077942;ENSG00000090863;ENSG00000097007;ENSG00000100234;ENSG00000101144;ENSG00000115461;ENSG00000138448;ENSG00000147257;ENSG00000163359;ENSG00000183023","FBLN1;GLG1;ABL1;TIMP3;BMP7;IGFBP5;ITGAV;GPC3;COL6A3;SLC8A1"
"217","GO:0051270","regulation of cellular component movement","Any process that modulates the frequency, rate or extent of the movement of a cellular component.","1.695% (17/1003)",6.399673e-09,8.19,"ENSG00000011465;ENSG00000035403;ENSG00000077942;ENSG00000091136;ENSG00000097007;ENSG00000101144;ENSG00000115414;ENSG00000115461;ENSG00000131016;ENSG00000133110;ENSG00000138448;ENSG00000145824;ENSG00000157227;ENSG00000160789;ENSG00000168542;ENSG00000171444;ENSG00000183023","DCN;VCL;FBLN1;LAMB1;ABL1;BMP7;FN1;IGFBP5;AKAP12;POSTN;ITGAV;CXCL14;MMP14;LMNA;COL3A1;MCC;SLC8A1"
"218","GO:0051271","negative regulation of cellular component movement","Any process that stops, prevents, or reduces the frequency, rate or extent of the movement of a cellular component.","2.027% (6/296)",0.0003571782,3.45,"ENSG00000011465;ENSG00000035403;ENSG00000077942;ENSG00000115461;ENSG00000168542;ENSG00000171444","DCN;VCL;FBLN1;IGFBP5;COL3A1;MCC"
