"","GO.ID","term","definition","condition.genes_frequency","condition.pvalue","condition.-log10_pvalue","condition.Significant_genes","condition.Significant_genes_symbol"
"149","GO:0048869","cellular developmental process","A biological process whose specific outcome is the progression of a cell over time from an initial condition to a later condition.","0.62% (25/4016)",0.0002293391,3.64,"ENSG00000026025;ENSG00000087460;ENSG00000092421;ENSG00000105810;ENSG00000107518;ENSG00000108821;ENSG00000115461;ENSG00000124151;ENSG00000130635;ENSG00000133110;ENSG00000134871;ENSG00000138668;ENSG00000138688;ENSG00000142192;ENSG00000146463;ENSG00000146938;ENSG00000150938;ENSG00000157827;ENSG00000166068;ENSG00000169604;ENSG00000172757;ENSG00000173482;ENSG00000173517;ENSG00000175387;ENSG00000187498","VIM;GNAS;SEMA6A;CDK6;ATRNL1;COL1A1;IGFBP5;NCOA3;COL5A1;POSTN;COL4A2;HNRNPD;KIAA1109;APP;ZMYM4;NLGN4X;CRIM1;FMNL2;SPRED1;ANTXR1;CFL1;PTPRM;PEAK1;SMAD2;COL4A1"
"150","GO:0048870","cell motility","Any process involved in the controlled self-propelled movement of a cell that results in translocation of the cell from one place to another.","1.03% (16/1550)",1.757696e-05,4.76,"ENSG00000092421;ENSG00000105810;ENSG00000107518;ENSG00000108821;ENSG00000114353;ENSG00000115461;ENSG00000130635;ENSG00000133110;ENSG00000142192;ENSG00000157827;ENSG00000164692;ENSG00000166068;ENSG00000172757;ENSG00000173482;ENSG00000173517;ENSG00000189079","SEMA6A;CDK6;ATRNL1;COL1A1;GNAI2;IGFBP5;COL5A1;POSTN;APP;FMNL2;COL1A2;SPRED1;CFL1;PTPRM;PEAK1;ARID2"
"151","GO:0048880","sensory system development","The process whose specific outcome is the progression of a sensory system over time from its formation to the mature structure.","1.35% (5/370)",0.006783933,2.17,"ENSG00000026025;ENSG00000130635;ENSG00000166068;ENSG00000173482;ENSG00000187498","VIM;COL5A1;SPRED1;PTPRM;COL4A1"
"152","GO:0050789","regulation of biological process","Any process that modulates the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule.","0.45% (46/10182)",9.676733e-06,5.01,"ENSG00000026025;ENSG00000049323;ENSG00000069275;ENSG00000079819;ENSG00000083312;ENSG00000087460;ENSG00000092421;ENSG00000102908;ENSG00000105810;ENSG00000107518;ENSG00000108821;ENSG00000110066;ENSG00000114353;ENSG00000115461;ENSG00000115677;ENSG00000116001;ENSG00000116560;ENSG00000119596;ENSG00000122870;ENSG00000124151;ENSG00000130635;ENSG00000133110;ENSG00000134871;ENSG00000138668;ENSG00000138688;ENSG00000142192;ENSG00000146463;ENSG00000146938;ENSG00000150938;ENSG00000156052;ENSG00000157827;ENSG00000164692;ENSG00000164830;ENSG00000166068;ENSG00000166326;ENSG00000169604;ENSG00000170242;ENSG00000172757;ENSG00000173482;ENSG00000173517;ENSG00000175387;ENSG00000187498;ENSG00000189079;ENSG00000196367;ENSG00000196950;ENSG00000213079","VIM;LTBP1;NUCKS1;EPB41L2;TNPO1;GNAS;SEMA6A;NFAT5;CDK6;ATRNL1;COL1A1;KMT5B;GNAI2;IGFBP5;HDLBP;TIA1;SFPQ;YLPM1;BICC1;NCOA3;COL5A1;POSTN;COL4A2;HNRNPD;KIAA1109;APP;ZMYM4;NLGN4X;CRIM1;GNAQ;FMNL2;COL1A2;OXR1;SPRED1;TRIM44;ANTXR1;USP47;CFL1;PTPRM;PEAK1;SMAD2;COL4A1;ARID2;TRRAP;SLC39A10;SCAF8"
"153","GO:0050793","regulation of developmental process","Any process that modulates the frequency, rate or extent of development, the biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult).","0.79% (20/2520)",5.310112e-05,4.27,"ENSG00000026025;ENSG00000087460;ENSG00000092421;ENSG00000105810;ENSG00000108821;ENSG00000110066;ENSG00000115461;ENSG00000124151;ENSG00000130635;ENSG00000133110;ENSG00000134871;ENSG00000138688;ENSG00000142192;ENSG00000146463;ENSG00000150938;ENSG00000157827;ENSG00000166068;ENSG00000172757;ENSG00000173482;ENSG00000175387","VIM;GNAS;SEMA6A;CDK6;COL1A1;KMT5B;IGFBP5;NCOA3;COL5A1;POSTN;COL4A2;KIAA1109;APP;ZMYM4;CRIM1;FMNL2;SPRED1;CFL1;PTPRM;SMAD2"
"154","GO:0050794","regulation of cellular process","Any process that modulates the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level.","0.46% (44/9565)",2.883846e-05,4.54,"ENSG00000026025;ENSG00000049323;ENSG00000069275;ENSG00000083312;ENSG00000087460;ENSG00000092421;ENSG00000102908;ENSG00000105810;ENSG00000107518;ENSG00000108821;ENSG00000110066;ENSG00000114353;ENSG00000115461;ENSG00000116001;ENSG00000116560;ENSG00000119596;ENSG00000122870;ENSG00000124151;ENSG00000130635;ENSG00000133110;ENSG00000134871;ENSG00000138668;ENSG00000138688;ENSG00000142192;ENSG00000146463;ENSG00000146938;ENSG00000150938;ENSG00000156052;ENSG00000157827;ENSG00000164692;ENSG00000164830;ENSG00000166068;ENSG00000166326;ENSG00000169604;ENSG00000170242;ENSG00000172757;ENSG00000173482;ENSG00000173517;ENSG00000175387;ENSG00000187498;ENSG00000189079;ENSG00000196367;ENSG00000196950;ENSG00000213079","VIM;LTBP1;NUCKS1;TNPO1;GNAS;SEMA6A;NFAT5;CDK6;ATRNL1;COL1A1;KMT5B;GNAI2;IGFBP5;TIA1;SFPQ;YLPM1;BICC1;NCOA3;COL5A1;POSTN;COL4A2;HNRNPD;KIAA1109;APP;ZMYM4;NLGN4X;CRIM1;GNAQ;FMNL2;COL1A2;OXR1;SPRED1;TRIM44;ANTXR1;USP47;CFL1;PTPRM;PEAK1;SMAD2;COL4A1;ARID2;TRRAP;SLC39A10;SCAF8"
"155","GO:0050896","response to stimulus","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus and ends with a change in state or activity or the cell or organism.","0.49% (38/7808)",0.0001762068,3.75,"ENSG00000026025;ENSG00000049323;ENSG00000069275;ENSG00000087460;ENSG00000088179;ENSG00000092421;ENSG00000102908;ENSG00000105810;ENSG00000107518;ENSG00000108821;ENSG00000110066;ENSG00000114353;ENSG00000115461;ENSG00000116001;ENSG00000116560;ENSG00000122870;ENSG00000124151;ENSG00000130635;ENSG00000133110;ENSG00000134871;ENSG00000138668;ENSG00000142192;ENSG00000143341;ENSG00000146938;ENSG00000150938;ENSG00000156052;ENSG00000164692;ENSG00000164830;ENSG00000166068;ENSG00000166326;ENSG00000170242;ENSG00000172757;ENSG00000173482;ENSG00000175387;ENSG00000187498;ENSG00000189079;ENSG00000196367;ENSG00000196950","VIM;LTBP1;NUCKS1;GNAS;PTPN4;SEMA6A;NFAT5;CDK6;ATRNL1;COL1A1;KMT5B;GNAI2;IGFBP5;TIA1;SFPQ;BICC1;NCOA3;COL5A1;POSTN;COL4A2;HNRNPD;APP;HMCN1;NLGN4X;CRIM1;GNAQ;COL1A2;OXR1;SPRED1;TRIM44;USP47;CFL1;PTPRM;SMAD2;COL4A1;ARID2;TRRAP;SLC39A10"
"156","GO:0051093","negative regulation of developmental process","Any process that stops, prevents or reduces the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult).","1.29% (12/927)",2.983374e-05,4.53,"ENSG00000026025;ENSG00000087460;ENSG00000092421;ENSG00000105810;ENSG00000115461;ENSG00000130635;ENSG00000133110;ENSG00000134871;ENSG00000142192;ENSG00000150938;ENSG00000166068;ENSG00000173482","VIM;GNAS;SEMA6A;CDK6;IGFBP5;COL5A1;POSTN;COL4A2;APP;CRIM1;SPRED1;PTPRM"
"157","GO:0051128","regulation of cellular component organization","Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope.","0.72% (18/2485)",0.0004898123,3.31,"ENSG00000026025;ENSG00000092421;ENSG00000115461;ENSG00000116560;ENSG00000119596;ENSG00000130635;ENSG00000133110;ENSG00000138668;ENSG00000138688;ENSG00000142192;ENSG00000146463;ENSG00000150938;ENSG00000157827;ENSG00000169604;ENSG00000170242;ENSG00000172757;ENSG00000173517;ENSG00000213079","VIM;SEMA6A;IGFBP5;SFPQ;YLPM1;COL5A1;POSTN;HNRNPD;KIAA1109;APP;ZMYM4;CRIM1;FMNL2;ANTXR1;USP47;CFL1;PEAK1;SCAF8"
"158","GO:0051171","regulation of nitrogen compound metabolic process","Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving nitrogen or nitrogenous compounds.","0.51% (28/5448)",0.002110284,2.68,"ENSG00000026025;ENSG00000069275;ENSG00000083312;ENSG00000092421;ENSG00000102908;ENSG00000105810;ENSG00000108821;ENSG00000110066;ENSG00000114353;ENSG00000115461;ENSG00000116001;ENSG00000116560;ENSG00000119596;ENSG00000124151;ENSG00000138668;ENSG00000142192;ENSG00000150938;ENSG00000156052;ENSG00000164830;ENSG00000166068;ENSG00000166326;ENSG00000169604;ENSG00000170242;ENSG00000175387;ENSG00000189079;ENSG00000196367;ENSG00000196950;ENSG00000213079","VIM;NUCKS1;TNPO1;SEMA6A;NFAT5;CDK6;COL1A1;KMT5B;GNAI2;IGFBP5;TIA1;SFPQ;YLPM1;NCOA3;HNRNPD;APP;CRIM1;GNAQ;OXR1;SPRED1;TRIM44;ANTXR1;USP47;SMAD2;ARID2;TRRAP;SLC39A10;SCAF8"
"159","GO:0051172","negative regulation of nitrogen compound metabolic process","Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving nitrogen or nitrogenous compounds.","0.69% (16/2335)",0.002097582,2.68,"ENSG00000092421;ENSG00000105810;ENSG00000114353;ENSG00000115461;ENSG00000116001;ENSG00000116560;ENSG00000138668;ENSG00000142192;ENSG00000150938;ENSG00000156052;ENSG00000164830;ENSG00000166068;ENSG00000166326;ENSG00000170242;ENSG00000175387;ENSG00000213079","SEMA6A;CDK6;GNAI2;IGFBP5;TIA1;SFPQ;HNRNPD;APP;CRIM1;GNAQ;OXR1;SPRED1;TRIM44;USP47;SMAD2;SCAF8"
"160","GO:0051239","regulation of multicellular organismal process","Any process that modulates the frequency, rate or extent of a multicellular organismal process, the processes pertinent to the function of a multicellular organism above the cellular level; includes the integrated processes of tissues and organs.","0.72% (22/3062)",8.557599e-05,4.07,"ENSG00000026025;ENSG00000049323;ENSG00000087460;ENSG00000092421;ENSG00000105810;ENSG00000108821;ENSG00000110066;ENSG00000114353;ENSG00000115461;ENSG00000116001;ENSG00000124151;ENSG00000130635;ENSG00000133110;ENSG00000134871;ENSG00000138688;ENSG00000142192;ENSG00000146938;ENSG00000150938;ENSG00000166068;ENSG00000172757;ENSG00000173482;ENSG00000175387","VIM;LTBP1;GNAS;SEMA6A;CDK6;COL1A1;KMT5B;GNAI2;IGFBP5;TIA1;NCOA3;COL5A1;POSTN;COL4A2;KIAA1109;APP;NLGN4X;CRIM1;SPRED1;CFL1;PTPRM;SMAD2"
"161","GO:0051241","negative regulation of multicellular organismal process","Any process that stops, prevents, or reduces the frequency, rate or extent of an organismal process, the processes pertinent to the function of an organism above the cellular level; includes the integrated processes of tissues and organs.","1.2% (14/1170)",1.341045e-05,4.87,"ENSG00000026025;ENSG00000087460;ENSG00000092421;ENSG00000105810;ENSG00000114353;ENSG00000115461;ENSG00000116001;ENSG00000130635;ENSG00000134871;ENSG00000142192;ENSG00000146938;ENSG00000150938;ENSG00000166068;ENSG00000173482","VIM;GNAS;SEMA6A;CDK6;GNAI2;IGFBP5;TIA1;COL5A1;COL4A2;APP;NLGN4X;CRIM1;SPRED1;PTPRM"
"162","GO:0051248","negative regulation of protein metabolic process","Any process that stops, prevents, or reduces the frequency, rate or extent of chemical reactions and pathways involving a protein.","1.15% (12/1042)",9.315519e-05,4.03,"ENSG00000092421;ENSG00000114353;ENSG00000115461;ENSG00000116001;ENSG00000138668;ENSG00000142192;ENSG00000150938;ENSG00000156052;ENSG00000164830;ENSG00000166068;ENSG00000166326;ENSG00000170242","SEMA6A;GNAI2;IGFBP5;TIA1;HNRNPD;APP;CRIM1;GNAQ;OXR1;SPRED1;TRIM44;USP47"
"163","GO:0051270","regulation of cellular component movement","Any process that modulates the frequency, rate or extent of the movement of a cellular component.","1% (10/1002)",0.001213094,2.92,"ENSG00000092421;ENSG00000105810;ENSG00000108821;ENSG00000114353;ENSG00000115461;ENSG00000133110;ENSG00000142192;ENSG00000166068;ENSG00000173482;ENSG00000189079","SEMA6A;CDK6;COL1A1;GNAI2;IGFBP5;POSTN;APP;SPRED1;PTPRM;ARID2"
"164","GO:0051271","negative regulation of cellular component movement","Any process that stops, prevents, or reduces the frequency, rate or extent of the movement of a cellular component.","1.58% (5/317)",0.003543076,2.45,"ENSG00000092421;ENSG00000115461;ENSG00000166068;ENSG00000173482;ENSG00000189079","SEMA6A;IGFBP5;SPRED1;PTPRM;ARID2"
"165","GO:0051272","positive regulation of cellular component movement","Any process that activates or increases the frequency, rate or extent of the movement of a cellular component.","1.08% (6/553)",0.008643173,2.06,"ENSG00000092421;ENSG00000108821;ENSG00000114353;ENSG00000115461;ENSG00000133110;ENSG00000142192","SEMA6A;COL1A1;GNAI2;IGFBP5;POSTN;APP"
"166","GO:0051346","negative regulation of hydrolase activity","Any process that stops or reduces the rate of hydrolase activity, the catalysis of the hydrolysis of various bonds.","1.28% (5/392)",0.008600423,2.07,"ENSG00000114353;ENSG00000142192;ENSG00000150938;ENSG00000166068;ENSG00000170242","GNAI2;APP;CRIM1;SPRED1;USP47"
"167","GO:0051591","response to cAMP","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cAMP (cyclic AMP, adenosine 3',5'-cyclophosphate) stimulus.","3.33% (3/90)",0.00309798,2.51,"ENSG00000108821;ENSG00000115461;ENSG00000142192","COL1A1;IGFBP5;APP"
"168","GO:0051674","localization of cell","Any process in which a cell is transported to, and/or maintained in, a specific location.","1.03% (16/1550)",1.757696e-05,4.76,"ENSG00000092421;ENSG00000105810;ENSG00000107518;ENSG00000108821;ENSG00000114353;ENSG00000115461;ENSG00000130635;ENSG00000133110;ENSG00000142192;ENSG00000157827;ENSG00000164692;ENSG00000166068;ENSG00000172757;ENSG00000173482;ENSG00000173517;ENSG00000189079","SEMA6A;CDK6;ATRNL1;COL1A1;GNAI2;IGFBP5;COL5A1;POSTN;APP;FMNL2;COL1A2;SPRED1;CFL1;PTPRM;PEAK1;ARID2"
"169","GO:0051716","cellular response to stimulus","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus by a cell and ends with a change in state or activity or the cell.","0.55% (36/6496)",1.500566e-05,4.82,"ENSG00000026025;ENSG00000049323;ENSG00000069275;ENSG00000087460;ENSG00000088179;ENSG00000092421;ENSG00000102908;ENSG00000105810;ENSG00000107518;ENSG00000108821;ENSG00000110066;ENSG00000114353;ENSG00000115461;ENSG00000116001;ENSG00000116560;ENSG00000122870;ENSG00000124151;ENSG00000133110;ENSG00000134871;ENSG00000138668;ENSG00000142192;ENSG00000146938;ENSG00000150938;ENSG00000156052;ENSG00000164692;ENSG00000164830;ENSG00000166068;ENSG00000166326;ENSG00000170242;ENSG00000172757;ENSG00000173482;ENSG00000175387;ENSG00000187498;ENSG00000189079;ENSG00000196367;ENSG00000196950","VIM;LTBP1;NUCKS1;GNAS;PTPN4;SEMA6A;NFAT5;CDK6;ATRNL1;COL1A1;KMT5B;GNAI2;IGFBP5;TIA1;SFPQ;BICC1;NCOA3;POSTN;COL4A2;HNRNPD;APP;NLGN4X;CRIM1;GNAQ;COL1A2;OXR1;SPRED1;TRIM44;USP47;CFL1;PTPRM;SMAD2;COL4A1;ARID2;TRRAP;SLC39A10"
"170","GO:0060255","regulation of macromolecule metabolic process","Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass.","0.5% (29/5745)",0.002154068,2.67,"ENSG00000026025;ENSG00000069275;ENSG00000083312;ENSG00000087460;ENSG00000092421;ENSG00000102908;ENSG00000105810;ENSG00000108821;ENSG00000110066;ENSG00000114353;ENSG00000115461;ENSG00000116001;ENSG00000116560;ENSG00000119596;ENSG00000124151;ENSG00000138668;ENSG00000142192;ENSG00000150938;ENSG00000156052;ENSG00000164830;ENSG00000166068;ENSG00000166326;ENSG00000169604;ENSG00000170242;ENSG00000175387;ENSG00000189079;ENSG00000196367;ENSG00000196950;ENSG00000213079","VIM;NUCKS1;TNPO1;GNAS;SEMA6A;NFAT5;CDK6;COL1A1;KMT5B;GNAI2;IGFBP5;TIA1;SFPQ;YLPM1;NCOA3;HNRNPD;APP;CRIM1;GNAQ;OXR1;SPRED1;TRIM44;ANTXR1;USP47;SMAD2;ARID2;TRRAP;SLC39A10;SCAF8"
"171","GO:0060359","response to ammonium ion","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an ammonium ion stimulus.","2.36% (3/127)",0.008084981,2.09,"ENSG00000114353;ENSG00000138668;ENSG00000156052","GNAI2;HNRNPD;GNAQ"
"172","GO:0060429","epithelium development","The process whose specific outcome is the progression of an epithelium over time, from its formation to the mature structure. An epithelium is a tissue that covers the internal or external surfaces of an anatomical structure.","0.95% (11/1163)",0.001033689,2.99,"ENSG00000026025;ENSG00000087460;ENSG00000105810;ENSG00000115461;ENSG00000124151;ENSG00000130635;ENSG00000138688;ENSG00000166068;ENSG00000172757;ENSG00000175387;ENSG00000187498","VIM;GNAS;CDK6;IGFBP5;NCOA3;COL5A1;KIAA1109;SPRED1;CFL1;SMAD2;COL4A1"
"173","GO:0060485","mesenchyme development","The process whose specific outcome is the progression of a mesenchymal tissue over time, from its formation to the mature structure. A mesenchymal tissue is made up of loosely packed stellate cells.","1.87% (5/268)",0.001712778,2.77,"ENSG00000092421;ENSG00000108821;ENSG00000166068;ENSG00000172757;ENSG00000175387","SEMA6A;COL1A1;SPRED1;CFL1;SMAD2"
"174","GO:0060976","coronary vasculature development","The process whose specific outcome is the progression of the blood vessels of the heart over time, from its formation to the mature structure.","6.25% (3/48)",0.0005017928,3.3,"ENSG00000049323;ENSG00000166068;ENSG00000189079","LTBP1;SPRED1;ARID2"
"175","GO:0060977","coronary vasculature morphogenesis","The process in which the anatomical structures of blood vessels of the heart are generated and organized. The blood vessel is the vasculature carrying blood.","12.5% (2/16)",0.001203427,2.92,"ENSG00000166068;ENSG00000189079","SPRED1;ARID2"
"176","GO:0065007","biological regulation","Any process that modulates a measurable attribute of any biological process, quality or function.","0.43% (46/10784)",9.499134e-05,4.02,"ENSG00000026025;ENSG00000049323;ENSG00000069275;ENSG00000079819;ENSG00000083312;ENSG00000087460;ENSG00000092421;ENSG00000102908;ENSG00000105810;ENSG00000107518;ENSG00000108821;ENSG00000110066;ENSG00000114353;ENSG00000115461;ENSG00000115677;ENSG00000116001;ENSG00000116560;ENSG00000119596;ENSG00000122870;ENSG00000124151;ENSG00000130635;ENSG00000133110;ENSG00000134871;ENSG00000138668;ENSG00000138688;ENSG00000142192;ENSG00000146463;ENSG00000146938;ENSG00000150938;ENSG00000156052;ENSG00000157827;ENSG00000164692;ENSG00000164830;ENSG00000166068;ENSG00000166326;ENSG00000169604;ENSG00000170242;ENSG00000172757;ENSG00000173482;ENSG00000173517;ENSG00000175387;ENSG00000187498;ENSG00000189079;ENSG00000196367;ENSG00000196950;ENSG00000213079","VIM;LTBP1;NUCKS1;EPB41L2;TNPO1;GNAS;SEMA6A;NFAT5;CDK6;ATRNL1;COL1A1;KMT5B;GNAI2;IGFBP5;HDLBP;TIA1;SFPQ;YLPM1;BICC1;NCOA3;COL5A1;POSTN;COL4A2;HNRNPD;KIAA1109;APP;ZMYM4;NLGN4X;CRIM1;GNAQ;FMNL2;COL1A2;OXR1;SPRED1;TRIM44;ANTXR1;USP47;CFL1;PTPRM;PEAK1;SMAD2;COL4A1;ARID2;TRRAP;SLC39A10;SCAF8"
"177","GO:0065008","regulation of biological quality","Any process that modulates a qualitative or quantitative trait of a biological quality. A biological quality is a measurable attribute of an organism or part of an organism, such as size, mass, shape, color, etc.","0.65% (25/3832)",0.0001022276,3.99,"ENSG00000026025;ENSG00000049323;ENSG00000069275;ENSG00000083312;ENSG00000087460;ENSG00000092421;ENSG00000105810;ENSG00000108821;ENSG00000114353;ENSG00000115461;ENSG00000119596;ENSG00000133110;ENSG00000138668;ENSG00000142192;ENSG00000146938;ENSG00000156052;ENSG00000157827;ENSG00000164692;ENSG00000166326;ENSG00000170242;ENSG00000172757;ENSG00000173482;ENSG00000175387;ENSG00000189079;ENSG00000196950","VIM;LTBP1;NUCKS1;TNPO1;GNAS;SEMA6A;CDK6;COL1A1;GNAI2;IGFBP5;YLPM1;POSTN;HNRNPD;APP;NLGN4X;GNAQ;FMNL2;COL1A2;TRIM44;USP47;CFL1;PTPRM;SMAD2;ARID2;SLC39A10"
"178","GO:0070306","lens fiber cell differentiation","The process in which a relatively unspecialized cell acquires specialized features of a lens fiber cell, any of the elongated, tightly packed cells that make up the bulk of the mature lens in the camera-type eye. The cytoplasm of a lens fiber cell is devoid of most intracellular organelles including the cell nucleus, and contains primarily crystallins, a group of water-soluble proteins expressed in vary large quantities.","6.06% (2/33)",0.005112105,2.29,"ENSG00000026025;ENSG00000166068","VIM;SPRED1"
"179","GO:0070372","regulation of ERK1 and ERK2 cascade","Any process that modulates the frequency, rate or extent of signal transduction mediated by the ERK1 and ERK2 cascade.","1.55% (4/258)",0.009673532,2.01,"ENSG00000092421;ENSG00000114353;ENSG00000142192;ENSG00000166068","SEMA6A;GNAI2;APP;SPRED1"
"180","GO:0070848","response to growth factor","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus.","1.56% (11/706)",1.240066e-05,4.91,"ENSG00000049323;ENSG00000092421;ENSG00000108821;ENSG00000116001;ENSG00000133110;ENSG00000134871;ENSG00000142192;ENSG00000150938;ENSG00000164692;ENSG00000166068;ENSG00000175387","LTBP1;SEMA6A;COL1A1;TIA1;POSTN;COL4A2;APP;CRIM1;COL1A2;SPRED1;SMAD2"
"181","GO:0070887","cellular response to chemical stimulus","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus.","0.88% (26/2971)",1.990521e-07,6.7,"ENSG00000026025;ENSG00000049323;ENSG00000069275;ENSG00000087460;ENSG00000088179;ENSG00000092421;ENSG00000102908;ENSG00000108821;ENSG00000114353;ENSG00000115461;ENSG00000116001;ENSG00000116560;ENSG00000124151;ENSG00000133110;ENSG00000134871;ENSG00000138668;ENSG00000142192;ENSG00000150938;ENSG00000156052;ENSG00000164692;ENSG00000164830;ENSG00000166068;ENSG00000166326;ENSG00000172757;ENSG00000175387;ENSG00000187498","VIM;LTBP1;NUCKS1;GNAS;PTPN4;SEMA6A;NFAT5;COL1A1;GNAI2;IGFBP5;TIA1;SFPQ;NCOA3;POSTN;COL4A2;HNRNPD;APP;CRIM1;GNAQ;COL1A2;OXR1;SPRED1;TRIM44;CFL1;SMAD2;COL4A1"
"182","GO:0071229","cellular response to acid chemical","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus by the chemical structure of the anion portion of the dissociated acid (rather than the acid acting as a proton donor). The acid chemical may be in gaseous, liquid or solid form.","2.45% (5/204)",0.0005050795,3.3,"ENSG00000087460;ENSG00000108821;ENSG00000138668;ENSG00000164692;ENSG00000187498","GNAS;COL1A1;HNRNPD;COL1A2;COL4A1"
"183","GO:0071230","cellular response to amino acid stimulus","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an amino acid stimulus. An amino acid is a carboxylic acids containing one or more amino groups.","5.8% (4/69)",7.255825e-05,4.14,"ENSG00000108821;ENSG00000138668;ENSG00000164692;ENSG00000187498","COL1A1;HNRNPD;COL1A2;COL4A1"
"184","GO:0071242","cellular response to ammonium ion","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an ammonium ion stimulus.","4.62% (3/65)",0.001219146,2.91,"ENSG00000114353;ENSG00000138668;ENSG00000156052","GNAI2;HNRNPD;GNAQ"
"185","GO:0071295","cellular response to vitamin","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a vitamin stimulus.","6.25% (2/32)",0.004812208,2.32,"ENSG00000108821;ENSG00000133110","COL1A1;POSTN"
"186","GO:0071310","cellular response to organic substance","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic substance stimulus.","0.98% (24/2449)",9.735896e-08,7.01,"ENSG00000026025;ENSG00000049323;ENSG00000069275;ENSG00000087460;ENSG00000088179;ENSG00000092421;ENSG00000102908;ENSG00000108821;ENSG00000114353;ENSG00000115461;ENSG00000116001;ENSG00000124151;ENSG00000133110;ENSG00000134871;ENSG00000138668;ENSG00000142192;ENSG00000150938;ENSG00000156052;ENSG00000164692;ENSG00000166068;ENSG00000166326;ENSG00000172757;ENSG00000175387;ENSG00000187498","VIM;LTBP1;NUCKS1;GNAS;PTPN4;SEMA6A;NFAT5;COL1A1;GNAI2;IGFBP5;TIA1;NCOA3;POSTN;COL4A2;HNRNPD;APP;CRIM1;GNAQ;COL1A2;SPRED1;TRIM44;CFL1;SMAD2;COL4A1"
"187","GO:0071363","cellular response to growth factor stimulus","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus.","1.62% (11/680)",8.704981e-06,5.06,"ENSG00000049323;ENSG00000092421;ENSG00000108821;ENSG00000116001;ENSG00000133110;ENSG00000134871;ENSG00000142192;ENSG00000150938;ENSG00000164692;ENSG00000166068;ENSG00000175387","LTBP1;SEMA6A;COL1A1;TIA1;POSTN;COL4A2;APP;CRIM1;COL1A2;SPRED1;SMAD2"
"188","GO:0071392","cellular response to estradiol stimulus","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of stimulus by estradiol, a C18 steroid hormone hydroxylated at C3 and C17 that acts as a potent estrogen.","5.56% (2/36)",0.006062016,2.22,"ENSG00000124151;ENSG00000138668","NCOA3;HNRNPD"
"189","GO:0071407","cellular response to organic cyclic compound","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic cyclic compound stimulus.","1.21% (6/497)",0.005206257,2.28,"ENSG00000087460;ENSG00000108821;ENSG00000115461;ENSG00000124151;ENSG00000138668;ENSG00000142192","GNAS;COL1A1;IGFBP5;NCOA3;HNRNPD;APP"
"190","GO:0071417","cellular response to organonitrogen compound","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organonitrogen stimulus. An organonitrogen compound is formally a compound containing at least one carbon-nitrogen bond.","1.8% (10/555)",9.385943e-06,5.03,"ENSG00000026025;ENSG00000069275;ENSG00000087460;ENSG00000108821;ENSG00000114353;ENSG00000115461;ENSG00000138668;ENSG00000142192;ENSG00000164692;ENSG00000187498","VIM;NUCKS1;GNAS;COL1A1;GNAI2;IGFBP5;HNRNPD;APP;COL1A2;COL4A1"
