"","GO.ID","term","definition","condition.genes_frequency","condition.pvalue","condition.-log10_pvalue","condition.Significant_genes","condition.Significant_genes_symbol"
"181","GO:0099560","synaptic membrane adhesion","The attachment of presynaptic membrane to postsynaptic membrane via adhesion molecules that are at least partially embedded in the plasma membrane.","6.67% (2/30)",0.004069892,2.39,"ENSG00000165379;ENSG00000169760","LRFN5;NLGN1"
"182","GO:0120036","plasma membrane bounded cell projection organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a plasma membrane bounded prolongation or process extending from a cell, e.g. a cilium or axon.","0.93% (14/1508)",0.0001708618,3.77,"ENSG00000091136;ENSG00000111962;ENSG00000115306;ENSG00000115904;ENSG00000127152;ENSG00000130939;ENSG00000138814;ENSG00000151150;ENSG00000152767;ENSG00000154380;ENSG00000169760;ENSG00000182197;ENSG00000184304;ENSG00000196924","LAMB1;UST;SPTBN1;SOS1;BCL11B;UBE4B;PPP3CA;ANK3;FARP1;ENAH;NLGN1;EXT1;PRKD1;FLNA"
"183","GO:0120039","plasma membrane bounded cell projection morphogenesis","The process in which the anatomical structures of a plasma membrane bounded cell projection are generated and organized.","1.5% (10/668)",3.831429e-05,4.42,"ENSG00000111962;ENSG00000115306;ENSG00000115904;ENSG00000127152;ENSG00000138814;ENSG00000151150;ENSG00000152767;ENSG00000154380;ENSG00000169760;ENSG00000182197","UST;SPTBN1;SOS1;BCL11B;PPP3CA;ANK3;FARP1;ENAH;NLGN1;EXT1"
"184","GO:1900739","regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway",NA,"7.69% (2/26)",0.003065433,2.51,"ENSG00000073282;ENSG00000175793","TP63;SFN"
"185","GO:1900740","positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway",NA,"7.69% (2/26)",0.003065433,2.51,"ENSG00000073282;ENSG00000175793","TP63;SFN"
"186","GO:1901028","regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway",NA,"4.44% (2/45)",0.008986168,2.05,"ENSG00000073282;ENSG00000175793","TP63;SFN"
"187","GO:1901030","positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway",NA,"5.56% (2/36)",0.005823276,2.23,"ENSG00000073282;ENSG00000175793","TP63;SFN"
"188","GO:1902680","positive regulation of RNA biosynthetic process",NA,"0.72% (11/1537)",0.007687208,2.11,"ENSG00000054267;ENSG00000055609;ENSG00000073282;ENSG00000127152;ENSG00000138814;ENSG00000139083;ENSG00000147044;ENSG00000178568;ENSG00000178573;ENSG00000184304;ENSG00000188994","ARID4B;KMT2C;TP63;BCL11B;PPP3CA;ETV6;CASK;ERBB4;MAF;PRKD1;ZNF292"
"189","GO:1903508","positive regulation of nucleic acid-templated transcription",NA,"0.72% (11/1536)",0.007650467,2.12,"ENSG00000054267;ENSG00000055609;ENSG00000073282;ENSG00000127152;ENSG00000138814;ENSG00000139083;ENSG00000147044;ENSG00000178568;ENSG00000178573;ENSG00000184304;ENSG00000188994","ARID4B;KMT2C;TP63;BCL11B;PPP3CA;ETV6;CASK;ERBB4;MAF;PRKD1;ZNF292"
"190","GO:1903827","regulation of cellular protein localization",NA,"1.26% (7/555)",0.00173928,2.76,"ENSG00000073282;ENSG00000115306;ENSG00000151150;ENSG00000175793;ENSG00000178568;ENSG00000184304;ENSG00000196924","TP63;SPTBN1;ANK3;SFN;ERBB4;PRKD1;FLNA"
"191","GO:1903829","positive regulation of cellular protein localization",NA,"2.05% (7/342)",9.548258e-05,4.02,"ENSG00000073282;ENSG00000115306;ENSG00000151150;ENSG00000175793;ENSG00000178568;ENSG00000184304;ENSG00000196924","TP63;SPTBN1;ANK3;SFN;ERBB4;PRKD1;FLNA"
"192","GO:1904591","positive regulation of protein import","Any process that activates or increases the frequency, rate or extent of protein import.","4.65% (2/43)",0.008229597,2.08,"ENSG00000184304;ENSG00000196924","PRKD1;FLNA"
"193","GO:1904951","positive regulation of establishment of protein localization","Any process that activates or increases the frequency, rate or extent of establishment of protein localization.","2.28% (8/351)",1.322716e-05,4.88,"ENSG00000073282;ENSG00000111640;ENSG00000151150;ENSG00000151474;ENSG00000175793;ENSG00000182985;ENSG00000184304;ENSG00000196924","TP63;GAPDH;ANK3;FRMD4A;SFN;CADM1;PRKD1;FLNA"
"194","GO:1905475","regulation of protein localization to membrane","Any process that modulates the frequency, rate or extent of protein localization to membrane.","2.09% (4/191)",0.003130544,2.5,"ENSG00000073282;ENSG00000115306;ENSG00000151150;ENSG00000175793","TP63;SPTBN1;ANK3;SFN"
"195","GO:1905477","positive regulation of protein localization to membrane","Any process that activates or increases the frequency, rate or extent of protein localization to membrane.","3.17% (4/126)",0.0006780478,3.17,"ENSG00000073282;ENSG00000115306;ENSG00000151150;ENSG00000175793","TP63;SPTBN1;ANK3;SFN"
"196","GO:1905606","regulation of presynapse assembly","Any process that modulates the frequency, rate or extent of presynapse assembly.","8.33% (3/36)",0.0002001846,3.7,"ENSG00000152767;ENSG00000165379;ENSG00000169760","FARP1;LRFN5;NLGN1"
"197","GO:1990778","protein localization to cell periphery","A process in which a protein is transported to, or maintained in, the cell periphery.","1.82% (6/330)",0.0005906708,3.23,"ENSG00000115306;ENSG00000144596;ENSG00000151150;ENSG00000175115;ENSG00000182674;ENSG00000196924","SPTBN1;GRIP2;ANK3;PACS1;KCNB2;FLNA"
"198","GO:2000026","regulation of multicellular organismal development","Any process that modulates the frequency, rate or extent of multicellular organismal development.","0.74% (15/2022)",0.0010794,2.97,"ENSG00000055609;ENSG00000073282;ENSG00000111962;ENSG00000115904;ENSG00000127152;ENSG00000138814;ENSG00000152767;ENSG00000165379;ENSG00000165973;ENSG00000169760;ENSG00000175793;ENSG00000178568;ENSG00000178573;ENSG00000184304;ENSG00000196924","KMT2C;TP63;UST;SOS1;BCL11B;PPP3CA;FARP1;LRFN5;NELL1;NLGN1;SFN;ERBB4;MAF;PRKD1;FLNA"
"199","GO:2000145","regulation of cell motility","Any process that modulates the frequency, rate or extent of cell motility.","0.87% (8/921)",0.007973779,2.1,"ENSG00000091136;ENSG00000115461;ENSG00000138814;ENSG00000172403;ENSG00000178568;ENSG00000182871;ENSG00000184304;ENSG00000196924","LAMB1;IGFBP5;PPP3CA;SYNPO2;ERBB4;COL18A1;PRKD1;FLNA"
"200","GO:2000147","positive regulation of cell motility","Any process that activates or increases the frequency, rate or extent of cell motility.","1.31% (7/536)",0.001424571,2.85,"ENSG00000091136;ENSG00000115461;ENSG00000138814;ENSG00000172403;ENSG00000182871;ENSG00000184304;ENSG00000196924","LAMB1;IGFBP5;PPP3CA;SYNPO2;COL18A1;PRKD1;FLNA"
"201","GO:2000171","negative regulation of dendrite development","Any process that stops, prevents, or reduces the frequency, rate or extent of dendrite development.","7.14% (2/28)",0.003550933,2.45,"ENSG00000138814;ENSG00000169760","PPP3CA;NLGN1"
"202","GO:2001044","regulation of integrin-mediated signaling pathway","Any process that modulates the frequency, rate or extent of integrin-mediated signaling pathway.","13.33% (2/15)",0.001012695,2.99,"ENSG00000184304;ENSG00000196924","PRKD1;FLNA"
"203","GO:2001222","regulation of neuron migration","Any process that modulates the frequency, rate or extent of neuron migration.","4.55% (2/44)",0.008604113,2.07,"ENSG00000178568;ENSG00000196924","ERBB4;FLNA"
