"","GO.ID","term","definition","condition.genes_frequency","condition.pvalue","condition.-log10_pvalue","condition.Significant_genes","condition.Significant_genes_symbol"
"191","GO:0072163","mesonephric epithelium development","The process whose specific outcome is the progression of an epithelium in the mesonephros over time, from its formation to the mature structure. An epithelium is a tissue that covers the internal or external surfaces of an anatomical structure.","5.32% (5/94)",1.049637e-05,4.98,"ENSG00000066468;ENSG00000077092;ENSG00000106571;ENSG00000185630;ENSG00000205213","FGFR2;RARB;GLI3;PBX1;LGR4"
"192","GO:0072164","mesonephric tubule development","The progression of a mesonephric tubule over time, from its initial formation to the mature structure. A mesonephric tubule is an epithelial tube that is part of the mesonephros.","5.32% (5/94)",1.049637e-05,4.98,"ENSG00000066468;ENSG00000077092;ENSG00000106571;ENSG00000185630;ENSG00000205213","FGFR2;RARB;GLI3;PBX1;LGR4"
"193","GO:0072171","mesonephric tubule morphogenesis","The process in which the anatomical structures of a mesonephric tubule are generated and organized. A mesonephric tubule is an epithelial tube that is part of the mesonephros.","4.92% (3/61)",0.0008972858,3.05,"ENSG00000106571;ENSG00000185630;ENSG00000205213","GLI3;PBX1;LGR4"
"194","GO:0072359","circulatory system development","The process whose specific outcome is the progression of the circulatory system over time, from its formation to the mature structure. The circulatory system is the organ system that passes nutrients (such as amino acids and electrolytes), gases, hormones, blood cells, etc. to and from cells in the body to help fight diseases and help stabilize body temperature and pH to maintain homeostasis.","0.94% (10/1059)",0.001316989,2.88,"ENSG00000066468;ENSG00000077092;ENSG00000106571;ENSG00000112902;ENSG00000138639;ENSG00000149256;ENSG00000149948;ENSG00000182197;ENSG00000184903;ENSG00000185070","FGFR2;RARB;GLI3;SEMA5A;ARHGAP24;TENM4;HMGA2;EXT1;IMMP2L;FLRT2"
"195","GO:0097485","neuron projection guidance","The process in which the migration of a neuron projection is directed to a specific target site in response to a combination of attractive and repulsive cues.","2.21% (6/271)",0.0001834487,3.74,"ENSG00000106571;ENSG00000112902;ENSG00000135333;ENSG00000151892;ENSG00000182197;ENSG00000185070","GLI3;SEMA5A;EPHA7;GFRA1;EXT1;FLRT2"
"196","GO:0097659","nucleic acid-templated transcription","The cellular synthesis of RNA on a template of nucleic acid (DNA or RNA).","0.53% (18/3366)",0.009551796,2.02,"ENSG00000066468;ENSG00000077092;ENSG00000082805;ENSG00000106571;ENSG00000111249;ENSG00000149948;ENSG00000162599;ENSG00000171843;ENSG00000171988;ENSG00000173068;ENSG00000173320;ENSG00000182197;ENSG00000182463;ENSG00000184384;ENSG00000185420;ENSG00000185630;ENSG00000205213;ENSG00000257923","FGFR2;RARB;ERC1;GLI3;CUX2;HMGA2;NFIA;MLLT3;JMJD1C;BNC2;STOX2;EXT1;TSHZ2;MAML2;SMYD3;PBX1;LGR4;CUX1"
"197","GO:0098868","bone growth","The increase in size or mass of a bone that contributes to the shaping of that bone.","12.9% (4/31)",2.440936e-06,5.61,"ENSG00000066468;ENSG00000077092;ENSG00000173068;ENSG00000182197","FGFR2;RARB;BNC2;EXT1"
"198","GO:0099174","regulation of presynapse organization","Any process that modulates the physical form of a presynapse.","5.41% (2/37)",0.005896687,2.23,"ENSG00000152767;ENSG00000183098","FARP1;GPC6"
"199","GO:0120035","regulation of plasma membrane bounded cell projection organization","Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of plasma membrane bounded cell projections.","1.03% (7/681)",0.004813176,2.32,"ENSG00000067798;ENSG00000111249;ENSG00000112902;ENSG00000135333;ENSG00000138639;ENSG00000155974;ENSG00000257923","NAV3;CUX2;SEMA5A;EPHA7;ARHGAP24;GRIP1;CUX1"
"200","GO:0120036","plasma membrane bounded cell projection organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a plasma membrane bounded prolongation or process extending from a cell, e.g. a cilium or axon.","0.86% (13/1508)",0.0005128141,3.29,"ENSG00000066468;ENSG00000067798;ENSG00000106571;ENSG00000111249;ENSG00000112902;ENSG00000135333;ENSG00000138639;ENSG00000151892;ENSG00000152767;ENSG00000155974;ENSG00000182197;ENSG00000185070;ENSG00000257923","FGFR2;NAV3;GLI3;CUX2;SEMA5A;EPHA7;ARHGAP24;GFRA1;FARP1;GRIP1;EXT1;FLRT2;CUX1"
"201","GO:0120039","plasma membrane bounded cell projection morphogenesis","The process in which the anatomical structures of a plasma membrane bounded cell projection are generated and organized.","1.65% (11/668)",4.765052e-06,5.32,"ENSG00000066468;ENSG00000106571;ENSG00000111249;ENSG00000112902;ENSG00000135333;ENSG00000151892;ENSG00000152767;ENSG00000155974;ENSG00000182197;ENSG00000185070;ENSG00000257923","FGFR2;GLI3;CUX2;SEMA5A;EPHA7;GFRA1;FARP1;GRIP1;EXT1;FLRT2;CUX1"
"202","GO:0198738","cell-cell signaling by wnt",NA,"1.59% (8/504)",0.0001459026,3.84,"ENSG00000066468;ENSG00000106571;ENSG00000112902;ENSG00000171444;ENSG00000171843;ENSG00000182197;ENSG00000183098;ENSG00000205213","FGFR2;GLI3;SEMA5A;MCC;MLLT3;EXT1;GPC6;LGR4"
"203","GO:1903506","regulation of nucleic acid-templated transcription",NA,"0.56% (18/3201)",0.005556503,2.26,"ENSG00000066468;ENSG00000077092;ENSG00000082805;ENSG00000106571;ENSG00000111249;ENSG00000149948;ENSG00000162599;ENSG00000171843;ENSG00000171988;ENSG00000173068;ENSG00000173320;ENSG00000182197;ENSG00000182463;ENSG00000184384;ENSG00000185420;ENSG00000185630;ENSG00000205213;ENSG00000257923","FGFR2;RARB;ERC1;GLI3;CUX2;HMGA2;NFIA;MLLT3;JMJD1C;BNC2;STOX2;EXT1;TSHZ2;MAML2;SMYD3;PBX1;LGR4;CUX1"
"204","GO:1903539","protein localization to postsynaptic membrane",NA,"5.26% (2/38)",0.006211996,2.21,"ENSG00000155974;ENSG00000183098","GRIP1;GPC6"
"205","GO:1904888","cranial skeletal system development","The process whose specific outcome is the progression of a cranial skeletal system over time, from its formation to the mature structure. The cranial skeletal system is the skeletal subdivision of the head, and includes the skull (cranium plus mandible), pharyngeal and/or hyoid apparatus.","4.69% (3/64)",0.001031986,2.99,"ENSG00000066468;ENSG00000106571;ENSG00000182197","FGFR2;GLI3;EXT1"
"206","GO:1905114","cell surface receptor signaling pathway involved in cell-cell signaling","Any cell surface receptor signaling pathway that is involved in cell-cell signaling.","1.49% (9/605)",8.756319e-05,4.06,"ENSG00000066468;ENSG00000106571;ENSG00000111249;ENSG00000112902;ENSG00000171444;ENSG00000171843;ENSG00000182197;ENSG00000183098;ENSG00000205213","FGFR2;GLI3;CUX2;SEMA5A;MCC;MLLT3;EXT1;GPC6;LGR4"
"207","GO:1905606","regulation of presynapse assembly","Any process that modulates the frequency, rate or extent of presynapse assembly.","5.56% (2/36)",0.005588981,2.25,"ENSG00000152767;ENSG00000183098","FARP1;GPC6"
"208","GO:2000026","regulation of multicellular organismal development","Any process that modulates the frequency, rate or extent of multicellular organismal development.","0.79% (16/2022)",0.0002512138,3.6,"ENSG00000066468;ENSG00000077092;ENSG00000106571;ENSG00000111249;ENSG00000112902;ENSG00000135333;ENSG00000149256;ENSG00000149948;ENSG00000152767;ENSG00000155974;ENSG00000171843;ENSG00000183098;ENSG00000185070;ENSG00000185630;ENSG00000205213;ENSG00000257923","FGFR2;RARB;GLI3;CUX2;SEMA5A;EPHA7;TENM4;HMGA2;FARP1;GRIP1;MLLT3;GPC6;FLRT2;PBX1;LGR4;CUX1"
"209","GO:2000027","regulation of animal organ morphogenesis","Any process that modulates the frequency, rate or extent of animal organ morphogenesis.","1.59% (4/252)",0.007710068,2.11,"ENSG00000066468;ENSG00000171843;ENSG00000183098;ENSG00000205213","FGFR2;MLLT3;GPC6;LGR4"
"210","GO:2000648","positive regulation of stem cell proliferation","Any process that activates or increases the frequency, rate or extent of stem cell proliferation.","4.88% (2/41)",0.007203053,2.14,"ENSG00000106571;ENSG00000149948","GLI3;HMGA2"
"211","GO:2001141","regulation of RNA biosynthetic process","Any process that modulates the frequency, rate or extent of RNA biosynthetic process.","0.56% (18/3210)",0.005730511,2.24,"ENSG00000066468;ENSG00000077092;ENSG00000082805;ENSG00000106571;ENSG00000111249;ENSG00000149948;ENSG00000162599;ENSG00000171843;ENSG00000171988;ENSG00000173068;ENSG00000173320;ENSG00000182197;ENSG00000182463;ENSG00000184384;ENSG00000185420;ENSG00000185630;ENSG00000205213;ENSG00000257923","FGFR2;RARB;ERC1;GLI3;CUX2;HMGA2;NFIA;MLLT3;JMJD1C;BNC2;STOX2;EXT1;TSHZ2;MAML2;SMYD3;PBX1;LGR4;CUX1"
